Title,Abstract
Microbiota Disruption Induced by Early Use of Broad-Spectrum Antibiotics Is an Independent Risk Factor of Outcome after Allogeneic Stem Cell Transplantation,"In allogeneic stem cell transplantation (ASCT), systemic broad-spectrum antibiotics are frequently used for treatment of infectious complications, but their effect on microbiota composition is still poorly understood. This retrospective analysis of 621 patients who underwent ASCT at the University Medical Center of Regensburg and Memorial Sloan Kettering Cancer Center in New York assessed the impact of timing of peritransplant antibiotic treatment on intestinal microbiota composition as well as transplant-related mortality (TRM) and overall survival. Early exposure to antibiotics was associated with lower urinary 3-indoxyl sulfate levels (P < .001) and a decrease in fecal abundance of commensal Clostridiales (P = .03) compared with late antibiotic treatment, which was particularly significant (P = .005) for Clostridium cluster XIVa in the Regensburg group. Earlier antibiotic treatment before ASCT was further associated with a higher TRM (34%, 79/236) compared with post-ASCT (21%, 62/297, P = .001) or no antibiotics (7%, 6/88, P < .001). Timing of antibiotic treatment was the dominant independent risk factor for TRM (HR, 2.0; P ≤ .001) in multivariate analysis besides increase age (HR, 2.15; P = .004), reduced Karnofsky performance status (HR, 1.47; P = .03), and female donor–male recipient sex combination (HR, 1.56; P = .02) A competing risk analysis revealed the independent effect of early initiation of antibiotics on graft-versus-host disease–related TRM (P = .004) in contrast to infection-related TRM and relapse (not significant). The poor outcome associated with early administration of antibiotic therapy that is active against commensal organisms, and specifically the possibly protective Clostridiales, calls for the use of Clostridiales-sparing antibiotics and rapid restoration of microbiota diversity after cessation of antibiotic treatment."
Fecal Microbiota Transfer in Acute Graft-versus-Host Disease following Allogeneic Stem Cell Transplantation,"Background: Acute graft-versus-host disease (GvHD) is a major and sometimes lethal complication following allogeneic stem cell transplantation (aSCT). In the last 10 years, a massive loss of microbiota diversity with suppression of commensal bacteria and their protective metabolites has been identified as a major risk factor of GvHD. Summary: Since 2018, several studies have been published showing some efficacy of fecal microbiota transfer (FMT) in aSCT patients. FMT was used (1) to eliminate antibiotic resistant bacteria, (2) to restore microbiota diversity after hematopoietic recovery, or (3) in most cases to treat steroid-resistant GvHD. Overall response rates between 30 and 50% have been reported, but randomized trials are still pending. Newer approaches try to evaluate the role of prophylactic FMT in order to prevent GvHD and other complications. Although aSCT patients are heavily immunosuppressed, no major safety concerns regarding FMT have been reported so far. Key Message: FMT is a promising approach for modulation of GvHD after aSCT and should be further explored in randomized trials."
"Microbiome, GvHD, and immune reconstitution in allogeneic hematopoietic cell       transplantation.","The gut microbiota has emerged as a critical factor influencing outcomes       following allogeneic hematopoietic cell transplantation (alloHCT). Notably,       disruptions to the intestinal microbiome-referred to as dysbiosis-have been       strongly linked to the development of acute graft-versus-host disease (aGVHD).       The gut microbiome interacts closely with the host immune system, influencing       both immune reconstitution and alloHCT complications. As a result,       microbiome-targeted strategies are being investigated to improve outcomes and       include antibiotic stewardship, prebiotic and diet intervention, probiotics       including fecal microbiota transfer (FMT) and postbiotics. These approaches are       being investigated not only as a therapeutic intervention in particular for       aGVHD, but also as preventive strategies."
Restrictive Versus Permissive Use of Broad-spectrum Antibiotics in Patients       Receiving Allogeneic Stem Cell Transplantation and With Early Fever Due to       Cytokine Release Syndrome: Evidence for Beneficial Microbiota Protection Without       Increase in Infectious Complications.,"BACKGROUND: Intestinal microbiome contributes to the pathophysiology of acute       gastrointestinal (GI) graft-versus-host disease (GvHD) and loss of microbiome       diversity influences the outcome of patients after allogeneic stem cell       transplantation (SCT). Systemic broad-spectrum antibiotics have been identified       as a major cause of early intestinal dysbiosis. METHODS: In 2017, our transplant       unit at the university hospital in Regensburg changed the antibiotic strategy       from a permissive way with initiation of antibiotics in all patients with       neutropenic fever independent of the underlying cause and risk to a restrictive       use in cases with high likelihood of cytokine release syndrome (eg, after       anti-thymocyte globulin [ATG] therapy). We analyzed clinical data and microbiome       parameters obtained 7 days after allogeneic SCT from 188 patients with ATG       therapy transplanted in 2015/2016 (permissive cohort, n = 101) and 2918/2019       (restrictive cohort, n = 87). RESULTS: Restrictive antibiotic treatment postponed       the beginning of antibiotic administration from 1.4 ± 7.6 days prior to 1.7 ± 5.5       days after SCT (P = .01) and significantly reduced the duration of antibiotic       administration by 5.8 days (P < .001) without increase in infectious       complications. Furthermore, we observed beneficial effects of the restrictive       strategy compared with the permissive way on microbiome diversity (urinary       3-indoxylsulfate, P = .01; Shannon and Simpson indices, P < .001) and species       abundance 7 days post-transplant as well as a positive trend toward a reduced       incidence of severe GI GvHD (P = .1). CONCLUSIONS: Our data indicate that       microbiota protection can be achieved by a more careful selection of neutropenic       patients qualifying for antibiotic treatment during allogeneic SCT without       increased risk of infectious complications."
Low urinary indoxyl sulfate levels early after transplantation reflect a       disrupted microbiome and are associated with poor outcome.,"Indole, which is produced from l-tryptophan by commensal bacteria expressing       tryptophanase, not only is an important intercellular signal in microbial       communities, but also modulates mucosal barrier function and expression of pro-       and anti-inflammatory genes by intestinal epithelial cells. Here, we hypothesized       that decreased urinary excretion of 3-indoxyl sulfate (3-IS), the major conjugate       of indole found in humans, may be a marker of gut microbiota disruption and       increased risk of developing gastrointestinal (GI) graft-versus-host-disease.       Using liquid chromatography/tandem mass spectrometry, 3-IS was determined in       urine specimens collected weekly within the first 28 days after allogeneic stem       cell transplantation (ASCT) in 131 patients. Low 3-IS levels within the first 10       days after ASCT were associated with significantly higher transplant-related       mortality (P = .017) and worse overall survival (P = .05) 1 year after ASCT.       Least absolute shrinkage and selection operator regression models trained on       log-normalized counts of 763 operational taxonomic units derived from       next-generation sequencing of the hypervariable V3 region of the 16S ribosomal       RNA gene showed members of the families of Lachnospiraceae and Ruminococcaceae of       the class of Clostridia to be associated with high urinary 3-IS levels, whereas       members of the class of Bacilli were associated with low 3-IS levels. Risk       factors of early suppression of 3-IS levels were the type of GI decontamination       (P = .01), early onset of antibiotic treatment (P = .001), and recipient       NOD2/CARD15 genotype (P = .04). In conclusion, our findings underscore the       relevance of microbiota-derived indole and metabolites thereof in mucosal       integrity and protection from inflammation."
Rifaximin preserves intestinal microbiota balance in patients undergoing       allogeneic stem cell transplantation.,"Intestinal dysbiosis has been associated with acute gastrointestinal GvHD and       poor outcome following allogeneic stem cell transplantation (ASCT). To assess the       effect of a switch in 2012 from ciprofloxacin/metronidazole to rifaximin for gut       decontamination on intestinal microbiota composition and ASCT outcome, we       retrospectively analyzed 394 patients receiving ASCT from September 2008 through       June 2015. In 131 and 90 patients, respectively, urinary 3-indoxyl sulfate levels       and intestinal enterococcal load were measured before conditioning and weekly       within the first 28 days after ASCT. The use of rifaximin correlated with lower       enterococcal positivity (6.9 vs 21.9%, P=0.05) and higher urinary 3-indoxyl       sulfate concentrations (10.5 vs 4.6 μmoL/mmoL crea, P<0.001) after ASCT. Patients       on rifaximin showed lower 1-year transplant-related mortality (P=0.04) and higher       overall survival (P=0.008). Treatment of infectious complications with systemic       antibiotics did not abrogate the beneficial effects of rifaximin on intestinal       microbiota composition in the early course of ASCT and outcome. The data       underscore the importance of maintaining a diverse population of symbiotic and       mutualistic bacteria in the gut on ASCT outcome."
Reg3α concentrations at day of allogeneic stem cell transplantation predict       outcome and correlate with early antibiotic use.,"Intestinal microbiome diversity plays an important role in the pathophysiology of       acute gastrointestinal (GI) graft-versus-host disease (GVHD) and influences the       outcome of patients after allogeneic stem cell transplantation (ASCT). We       analyzed clinical data and blood samples taken preconditioning and on the day of       ASCT from 587 patients from 7 German centers of the Mount Sinai Acute GVHD       International Consortium, dividing them into single-center test (n = 371) and       multicenter validation (n = 216) cohorts. Regenerating islet-derived 3α (Reg3α)       serum concentration of day 0 correlated with clinical data as well as urinary       3-indoxylsulfate (3-IS) and Clostridiales group XIVa, indicators of intestinal       microbiome diversity. High Reg3α concentration at day 0 of ASCT was associated       with higher 1-year transplant-related mortality (TRM) in both cohorts (P < .001).       Cox regression analysis revealed high Reg3α at day 0 as an independent prognostic       factor for 1-year TRM. Multivariable analysis showed an independent correlation       of high Reg3α concentrations at day 0 with early systemic antibiotic (AB)       treatment. Urinary 3-IS (P = .04) and Clostridiales group XIVa (P = .004) were       lower in patients with high vs those with low day 0 Reg3α concentrations. In       contrast, Reg3α concentrations before conditioning therapy correlated neither       with TRM nor disease or treatment-related parameters. Reg3α, a known biomarker of       acute GI GVHD correlates with intestinal dysbiosis, induced by early AB treatment       in the period of pretransplant conditioning. Serum concentrations of Reg3α       measured on the day of graft infusion are predictive of the risk for TRM of ASCT       recipients."
Detrimental Effect of Broad-spectrum Antibiotics on Intestinal Microbiome       Diversity in Patients After Allogeneic Stem Cell Transplantation: Lack of       Commensal Sparing Antibiotics.,"BACKGROUND: Maintaining gastrointestinal (GI) microbiome diversity plays a key       role during allogeneic stem cell transplantation (ASCT), and loss of diversity       correlates with acute GI graft versus host disease (GvHD) and poor outcomes.       METHODS: In this retrospective analysis of 161 ASCT patients, we used serial       analyses of urinary 3-indoxyl sulfate (3-IS) levels and GI microbiome parameters       within the first 10 days after ASCT to identify potential commensal       microbiota-sparing antibiotics. Based on antibiotic activity, we formed 3       subgroups (Rifaximin without systemic antibiotics, Rifaximin with systemic       antibiotics, and Ciprofloxacin/Metronidazole with/without systemic antibiotics).       RESULTS: Mono-antibiosis with Rifaximin revealed higher 3-IS levels (P < .001),       higher Clostridium cluster XIVa (CCXIVa) abundance (P = .004), and higher Shannon       indices (P = .01) compared to Ciprofloxacin/Metronidazole with/without systemic       antibiotics. Rifaximin followed by systemic antibiotics maintained microbiome       diversity compared to Ciprofloxacin/Metronidazole with/without systemic       antibiotics, as these patients showed still higher 3-IS levels (P = .04), higher       CCXIVa copy numbers (P = .01), and higher Shannon indexes (P = .01). Even for       this larger cohort of patients, the outcome was superior with regard to GI GvHD       (P = .05) and lower transplant-related mortality (P < .001) for patients       receiving Rifaximin plus systemic antibiotics compared to other types of systemic       antibiotic treatment. Antibiosis with Ciprofloxacin/Metronidazole (n = 12, P =       .01), Piperacillin/Tazobactam (n = 52, P = .01), Meropenem/Vancomycin (n = 16, P       = .003), Ceftazidime (n = 10, P = .03), or multiple systemic antibiotics (n = 53,       P = .001) showed significantly lower 3-IS levels compared to mono-antibiosis with       Rifaximin (n = 14) or intravenous Vancomycin (n = 4, not statistically       significant). CONCLUSIONS: Different types of antibiotic treatments show       different impacts on markers of microbiome diversity. The identification of       antibiotics sparing commensal bacteria remains an ongoing challenge. However,       Rifaximin allowed a higher intestinal microbiome diversity, even in the presence       of systemic broad-spectrum antibiotics."
"Deciphering the role of the major histocompatibility complex, the intestinal       microbiome and metabolites in the pathogenesis of acute graft-versus-host       disease.","Allogeneic hematologic stem cell transplantation is a cornerstone in modern       hematological treatment, yet its efficacy is compromised by acute       Graft-versus-Host Disease. In acute Graft-versus-Host Disease, conditioning       regimen induced epithelial damage leads to release of damage and pathogen       associated molecular patters which in turns triggers activation of alloreactive       donor T cells, ultimately resulting in destruction of healthy tissue. Advances in       major histocompatibility complex typing and preclinical studies using tissue       specific major histocompatibility complex deletion have illuminated the       contributions of both, hematopoietic and non-hematopoietic cells to acute       Graft-versus-Host Disease pathophysiology. Concurrently, high-throughput       sequencing techniques have enabled researchers to recognize the significant       impact of the intestinal microbiome and newly discovered metabolites in the       pathophysiology of acute Graft-versus-Host Disease. In this review, we discuss       the implications of major histocompatibility complex expression on hematopoietic       and non-hematopoietic cells, the effect on the intestinal microbiome and the       metabolic alterations that contribute to acute Graft-versus-Host Disease. By       combining these findings, we hope to untangle the complexity of acute       Graft-versus-Host Disease, ultimately paving the way for the development of novel       and more effective treatmen options in patients."
Antibiotic-mediated modification of the intestinal microbiome in allogeneic hematopoietic stem cell transplantation,"Allogeneic hematopoietic stem cell transplantation (HSCT) is curative for many patients with severe benign and malignant hematologic disorders. The success of allogeneic HSCT is limited by the development of transplant-related complications such as acute graft-versus-host disease (GvHD). Early pre-clinical studies suggested that intestinal microflora contribute to the pathogenesis of acute GvHD, and that growth suppression or eradication of intestinal bacteria prevented the development of acute GvHD even in MHC-mismatched transplants. These observations led to the practice of gut decontamination (GD) with oral non-absorbable antibiotics in patients undergoing allogeneic HSCT as a method of acute GvHD prophylaxis. Microbiome studies in the modern sequencing era are beginning to challenge the benefit of this practice. In this review, we provide a historical perspective on the practice of GD and highlight findings from the limited number of clinical trials evaluating the use of GD for acute GvHD prevention in allogeneic HSCT patients. In addition, we examine the role of the gut microbiota in allogeneic HSCT in the context of recent studies linking the microflora to regulation of intestinal immune homeostasis. We discuss the implications of these findings for future strategies to reduce acute GvHD risk by selective manipulation of the microbiota."
Antibiotic-mediated modification of the intestinal microbiome in allogeneic hematopoietic stem cell transplantation,
HLA-identical haematopoietic stem cell transplantation for acute leukaemia in       children: less relapse with higher biologically effective dose of TBI.,"To examine relapse, survival and transplant-related complications in relationship       to disease- and pre-treatment-related characteristics, we evaluated 132 children,       who consecutively received an allogeneic HLA-identical SCT for acute leukaemia in       our centre: ALL in first remission (n=24), ALL in second remission (n=53) and AML       in first remission (n=55). The source of the stem cells was bone marrow in all       but three cases. Most patients (89%) were pre-treated with cyclophosphamide and       an age-related dose of TBI. Initially, GVHD prophylaxis consisted of long-course       MTX only (n=24), later short-course MTX and CsA (n=102) was given. All patients       were nursed in strictly protective isolation and received total gut       decontamination to suppress their potentially pathogenic enteric microflora. The       5-year probability of overall survival was 63, 53 and 74% for ALL1, ALL2 and       AML1, respectively (median follow-up: 10.6 years). The overall transplant-related       mortality was 6%. The incidence of acute GVHD was 17%; 6% was grades II-IV. A       higher total biologically effective TBI dose (BED) resulted in a decreased       relapse frequency (P=0.034) and increased overall survival. AML patients with       acute GVHD got no relapse (P=0.02); this was not the case in ALL patients.       Fractionated TBI regimens with higher BED should be evaluated in prospective       studies."
The contribution of the intestinal microbiome to immune recovery after HCT.,"Allogenic hematopoietic stem-cell transplantation (allo-HCT) is a curative-intent       immunotherapy for high-risk hematological malignancies and immune deficiencies.       Allo-HCT carries a high risk of treatment-related mortality (TRM), largely due to       infection or graft-versus-host disease (GVHD). Robust immune recovery is       essential for optimal patient outcomes, given the immunologic       graft-versus-leukemia effect prevents relapse, and functional innate and adaptive       immunity are both needed for the prevention and control of infection. Most       simply, we measure immune recovery by enumerating donor lymphocyte subsets in       circulation. In functional terms, ideal immune recovery is more difficult to       define, and current lab techniques are limited to the measurement of specific       vaccine-responses or mitogens ex vivo. Clinically, poor immune function manifests       as problematic infection with viral, bacterial and fungal organisms. Furthermore,       the ideal recovering immune system is capable of exerting graft-versus-tumor       effects to prevent relapse, and does not induce graft-versus-host disease. Large       clinical observational studies have linked loss of diversity within the gut       microbiome with adverse transplant outcomes including decreased overall survival       and increased acute and chronic GVHD. Furthermore, the correlation between       intestinal microbial communities and numeric lymphocyte recovery has now been       reported using a number of approaches. Large sets of clinically available white       blood cell count data, clinical flow cytometry of lymphocyte subsets and bespoke       flow cytometry analyses designed to capture microbiota-specific T cells (e.g.       Mucosal-associated invariant T cells, subsets of the gd T cells) have all been       leveraged in an attempt to understand links between the microbiota and the       recovering immune system in HCT patients. Additionally, preclinical studies       suggest an immunomodulatory role for bacterial metabolites (including butyrate,       secondary bile acids, and indole derivatives from tryptophan metabolism) in       transplant outcomes, though further studies are needed to unravel mechanisms       relevant to the post-HCT setting. An understanding of mechanistic relationships       between the intestinal microbiome and post-transplant outcomes is necessary for       reduction of risk associated with transplant, to inform prophylactic procedures,       and ensure optimal immune reconstitution without alloreactivity. Here, we       summarize the current understanding of the complex relationship between bacterial       communities, their individual members, and the metabolites they produce with       immune function in both the allo-HCT and steady-state setting."
Tissue tolerance: a distinct concept to control acute GVHD severity," Target tissue damage occurs as a consequence of pathological immune responses following allogeneic stem cell transplantation resulting in acute graft-versus-host disease (GVHD). Among those who study infections in plants, it is well recognized that tissues play a distinct role from the immune system in mediating disease severity. Recently, this has also been appreciated in mammals. However, the severity of immunopathology in the context of alloimmune diseases such as acute GVHD has been mainly understood and managed by direct targeting of immune cells to generate immune tolerance. The role of tissue-intrinsic factors that might contribute to regulation of acute GVHD severity has been largely overlooked. Here, we introduce the concept of “tissue tolerance” to discuss the tissue-specific programs that contribute to target tissue resilience, repair, and regeneration, and mitigate severity of acute GVHD without altering the load or function of alloreactive immune cells."
Evaluation of diagnostic performance of metagenomic next-generation sequencing       when applied in patients after allogeneic hematopoietic stem cell transplant.,
Diagnostic performance and clinical impacts of metagenomic sequencing after       allogeneic hematopoietic stem cell transplantation.,"BACKGROUND: Metagenomic Next-Generation Sequencing (mNGS) is a rapid,       non-culture-based, high-throughput technique for pathogen diagnosis. Despite its       numerous advantages, only a few studies have investigated its use in patients       undergoing allogeneic hematopoietic stem cell transplantation (allo-HSCT).       METHODS: We conducted a retrospective analysis of 404 mNGS tests performed on 264       patients after allo-HSCT. The tests were divided into three groups (Phase A, B,       C) based on the time spent hospitalized post-transplantation, and we evaluated       the analytical performance of mNGS in comparison with conventional       microbiological tests (CMT), while also analyzing its clinical utility for       clinical impacts. RESULTS: Metagenomic sequencing demonstrated a significantly       higher rate of positive microbiological findings as compared to CMT (334/404       (82.7 %) vs. 159/404 (39.4 %), respectively, P < 0.001). The detection rates by       both mNGS and CMT varied across the three-phase (mNGS: A-60/89 (67.4 %),       B-147/158 (93.0 %), C-125/157 (79.6 %), respectively, P < 0.001; CMT: A-21/89       (23.6 %), B-79/158 (50.0 %), C-59/157 (37.6 %), respectively, P < 0.001). The       infection sites and types of pathogens were also different across the three       phases. Compared to non-GVHD cases, mNGS detected more Aspergillus spp. and       Mucorales in GVHD patients (Aspergillus: 12/102 (11.8 %) vs. 8/158 (5.1 %),       respectively, P = 0.048; Mucorales: 6/102 (5.9 %) vs. 2/158 (1.3 %),       respectively, P = 0.035). Forty-five (181/404) percent of mNGS tests yielded a       positive impact on the clinical diagnosis, while 24.3 % (98/404) of tests       benefited the patients in antimicrobial treatment. CONCLUSION: mNGS is an       indispensable diagnostic tool in identifying pathogens and optimizing antibiotic       therapy for hematological patients receiving allo-HSCT."
Intestinal mycobiota composition and changes in children with thalassemia who       underwent allogeneic hematopoietic stem cell transplantation.,"BACKGROUND: Allogeneic hematopoietic stem cell transplantation (HSCT) alters the       diversity of the intestinal bacterial microbiota. This study aimed to evaluate       human mycobiota composition pre-HSCT and post-HSCT in children with thalassemia.       METHOD: Ten children with thalassemia undergoing allogeneic HSCT were enrolled.       The stool samples were collected before the transplantation regimen, before the       transplant day, and +15, +30 days, and three months after transplantation. Stool       samples were also collected from the donor and the patient's caregivers. Gut       mycobiota composition was evaluated with metagenomic analysis. RESULTS:       Pretransplant mycobiota of children with thalassemia (the predominant genus was       Saccharomyces, 64.1%) has been shown to approximate the diverse mycobiota       compositions of healthy adult donors but becomes altered (lower diversity)       following transplant procedures. Three months after HSCT, phyla Ascomycota and       Basidiomycota were 83.4% and 15.6%, respectively. The predominant species were       Saccaharomyces_uc and Saccharomyces cerevisiae (phylum Ascomycota); we also       observed Malassezia restricta and Malassezia globosa (phylum Basidiomycota)       (∼13%). On day 90 after HSCT, we observed 65.3% M. restricta and 18.4% M. globosa       predominance at the species level in a four-year-old boy with acute       graft-versus-host disease (GVHD) (skin and gut involvement) 19 days after       transplantation included. CONCLUSION: The mycobiota composition of children with       thalassemia altered after HSCT. We observed Malassezia predominance in a child       with GVHD. Further studies in children with GVHD will identify this situation."
Impact of oral microbiota on pathophysiology of GVHD.,"Allogeneic transplantation of hematopoietic cells is the only curative therapy       for several hematopoietic disease in which patients receive cytotoxic       conditioning regimens followed by infusion of hematopoietic stem cells. Although       the outcomes have improved over the past decades, graft-versus-host-disease       (GVHD), the most common life-threatening complication, remains a major cause of       non-relapse morbidity and mortality. Pathophysiology of acute GVHD characterized       by host antigen-presenting cells after tissue damage and donor T-cells is well       studied, and additionally the importance of recipient microbiota in the intestine       is elucidated in the GVHD setting. Oral microbiota is the second most abundant       bacterial flora in the body after the intestinal tract, and it is related to       chronic inflammation and carcinogenesis. Recently, composition of the oral       microbiome in GVHD related to transplantation has been characterized and several       common patterns, dysbiosis and enrichment of the specific bacterial groups, have       been reported. This review focuses on the role of the oral microbiota in the       context of GVHD."
Microbiome Signature ofnon-Responder to Fecal Microbiota Transplantation in Patient with Steroid-Refractory Chronic Graft-Versus-Host Disease after Hematopoietic Stem Cell Transplantation,"Microbiome signature ofNon-responder to Fecal Microbiota Transplantation in Patient with Steroid-refractory Chronic Graft-versus-host Disease after Hematopoietic Stem Cell Transplantation Introduction Allogeneic hematopoietic cell transplantation (allo-HCT) is a curative treatment for patients with hematological malignancies. Chronic GVHD (cGVHD) is the major cause of morbidity and non-relapse mortality after allo-HCT and characterize by a chronic inflammatory disease involving T cell and B cell dysregulation. Emerging evidence showed that gastrointestinal dysbiosis and lack of microbe-derived metabolites are associated to cGVHD development. Several groups and our pilot study using fecal microbiota transplantation (FMT) from healthy donor to treat patients with steroid-refractory cGVHD (SR-cGVHD) has showed encouraging results. To characterize the pathogen by which predominant colonizing on non-responder after FMT therapy, we carried out 16s RNA sequence from non-responders' feces. Here, we report the preliminary results of 16s RNA sequence of the feces fromnon-responders after FMT. Method 12 patients aged 16-60 years with SR-cGVHD after allogenic hematopoietic cell transplantation (alloHCT) were enrolled. A total of 31 FMTs were performed via colonoscopy in 12 patients with SR-GVHD over three consecutive months. FMT courses could be repeated from the same or a different donor according to physician's discretion. To characterize the impact of the FMT on the gut microbiota, stool samples from recipients were collected the day before FMT treatment and 4 weeks after FMT treatment then carried out 16s rRNA sequencing. No response was defined as unable to taper steroid dose or need to increase or add immunosuppressor for controlling GVHD progression. Result Microbiota characterization at the genus level revealed significant differences between healthy donors and non-responders with SR-cGVHD, both before and after FMT (Figure A). At baseline, patients showed reduced Megamonas, Subdoligranulum, Prevotella, Fusicatenibacter and Collinsella as compared with donors. A significantly increased portion of Ruminococcus and Streptococcus was observed in non-responders before FMT. Intriguingly, non-responders showed significantly higher level of Ruminococcus in non-responder before FMT when compared to donors, and persistent Ruminococcus colonization as well as Streptococcus colonization were associated with poorly clinical outcome of FMT treatment (Figure B). Moreover, insufficient colonization of multiple probiotics, such as Megamonas, Faecalibacterium, Agathobacter and Fusicatenibacter are linked to FMT treatment outcome in patient with steroid-refractory cGVHD (Figure C). Conclusion The present study indicates that a microbial ecosystem which rich of Ruminococcus and Streptococcus and low abundance of Megamonas, Faecalibacterium, Agathobacter and Fusicatenibacte in non-responders to FMT in patient with SR-cGVHD after allo-HCT. Disclosures No relevant conflicts of interest to declare."
"Fecal microbiota transplantation for refractory chronic graft-versus-host disease       after allogeneic hematopoietic cell transplantation: a pilot open-label,       non-placebo-controlled study.","BACKGROUND: Dysbiosis of the intestinal microbiota plays a crucial role in the       initiation and development of graft-versus-host disease (GVHD). Fecal microbiota       transplantation (FMT) has been reported to be effective for refractory acute       GVHD; however, whether FMT is effective for refractory chronic GVHD (cGVHD)       remains unknown. METHODS: To investigate the efficacy and safety of FMT for       refractory cGVHD and the underlying mechanism, 12 patients with refractory cGVHD       received FMT via colonoscopy, and the response was evaluated at 12 weeks after       FMT. RESULTS: Among the 12 patients who underwent FMT, 1 patient achieved a       complete response, and 5 patients achieved a partial response. Patients with       refractory cGVHD presented lower α diversity and higher abundance of       Escherichia-Shigella and Enterobacteriaceae. FMT increased gut microbial       diversity, increased the abundance of short-chain fatty acid (SCFA)-producing       bacteria, and decreased the abundance of Escherichia-Shigella and       Enterobacteriaceae in responder patients. Moreover, it increased SCFA levels in       fecal samples from the responder group and promoted the expansion of peripheral       CD4(+)CD127(-) regulatory T (Treg) cells. Colon pathological examination revealed       that CD4(+) T and CD19(+) B cell infiltration decreased and that CD4(+) Treg       infiltration increased after FMT. CONCLUSIONS: The results of the present study       suggest that FMT is feasible and deserves further investigation for use in       patients with refractory cGVHD. TRIAL REGISTRATION: ClinicalTrials.gov       (NCT06938165)."
Gut microbiota intervention by pre and probiotics can induce regulatory T cells       and reduce the risk of severe acute GVHD following allogeneic hematopoietic stem       cell transplantation.,"BACKGROUND: Acute graft-versus-host disease (aGVHD) is one of the leading causes       of limitation and mortality after allogeneic hematopoietic stem cell       transplantation (allo-HSCT). Numerous studies have shown that changes in the gut       microbiome diversity increased post-transplant problems, including the occurrence       of aGVHD. Probiotics and prebiotics can reconstitute the gut microbiota and thus       increase bacterial metabolites such as short-chain fatty acids (SCFAs) that have       immunomodulatory effects preventing aGVHD in recipients of allo-HSCTs.       METHODS/STUDY DESIGN: We conducted a pilot randomized clinical trial to       investigate whether oral synbiotics are associated with the prevention or       reduction in occurrence/severity and mitigate complications of aGVHD following       allo-HSCT. A commercially available synbiotic mixture containing high levels of 7       safe bacterial strains plus fructo-oligosaccharides as a prebiotic was       administered to allo-HSCT recipients. Out of 40 allo-HSCT patients, 20 received       daily a synbiotic 21 days prior to transplantation (days -21 to day 0). In       contrast, in the control group 20 recipients of allo-HSCT did not receive a       symbiotic therapy. RESULTS: Within first 100 days of observation, the incidence       of severe (grade III/IV) aGVHD in the a synbiotic-therapy group was 0% (0 out of       20 patients), whereas it was 25% (5 out of 20 patients) in the control group       (P = 0.047). The median percentage of CD4 + CD25 + Foxp3+ regulatory T cells       (Tregs) among CD4+ lymphocytes on day 28 after HSCT in the synbiotic group was       higher (2.54%) than in control group (1.73%; P = 0.01). There was no difference       in Treg cells on day 7 after HSCT between two groups. However, the median       percentage and the absolute count of Tregs in patients who experience aGVHD was       significantly lower on days 7 and 28 after HSCT (both P < 0.05). The overall       12-month survival (OS) rate was higher (90%) in the symbiotic-treated patients       than in the control group (75%), but the difference was not statistically       significant (P = 0.234). CONCLUSION: Our preliminary findings suggest that       synbiotic intake before and during the conditioning regimen of allo-HSCT patients       may lead to a reduction in the incidence and severity of aGVHD through the       induction of CD4 + CD25 + Foxp3+ regulatory T cells, thus contributing to the       improvement of transplant outcomes. Much larger studies are needed to confirm our       observations."
장의 급성 이식편대숙주병에서 대변미생물무리이식을 시행한 2예,
