Title,Abstract
Associations of the gut microbiome and clinical factors with acute GVHD in       allogeneic HSCT recipients.,"Acute graft-versus-host disease (aGVHD) is a leading cause of       transplantation-related mortality after allogeneic hematopoietic stem cell       transplantation (aHSCT). 16S ribosomal RNA (16S rRNA) gene-based studies have       reported that lower gut bacterial diversity and the relative abundance of certain       bacteria after aHSCT are associated with aGVHD. Using shotgun metagenomic       sequencing and a large cohort, we aimed to confirm and extend these observations.       Adult aHSCT recipients with stool samples collected from day -30 to day 100       relative to aHSCT were included. One sample was selected per patient per period       (pre-aHSCT (day -30 to day 0), early post-aHSCT (day 1 to day 28), and late       post-aHSCT (day 29 to day 100)), resulting in 150 aHSCT recipients and 259       samples. Microbial and clinical factors were tested for differences between time       periods and an association with subsequent aGVHD. Patients showed a decline in       gut bacterial diversity posttransplant, with several patients developing a       dominance of Enterococcus. A total of 36 recipients developed aGVHD at a median       of 34 days (interquartile range, 26-50 days) post-aHSCT. Lower microbial gene       richness (P = .02), a lower abundance of the genus Blautia (P = .05), and a lower       abundance of Akkermansia muciniphila (P = .01) early post-aHSCT was observed in       those who developed aGVHD. Myeloablative conditioning was associated with aGVHD       along with a reduction in gene richness and abundance of Blautia and A       muciniphila. These results confirm low diversity and Blautia being associated       with aGVHD. Crucially, we add that pretransplant conditioning is associated with       changes in gut microbiota. Investigations are warranted to determine the       interplay of gut microbiota and conditioning in the development of aGVHD."
Understanding Luminal Microorganisms and Their Potential Effectiveness in Treating Intestinal Inflammation,
Specific gut microbiome members are associated with distinct immune markers in pediatric allogeneic hematopoietic stem cell transplantation,"Increasing evidence reveals the importance of the microbiome in health and disease and inseparable host-microbial dependencies. Host-microbe interactions are highly relevant in patients receiving allogeneic hematopoietic stem cell transplantation (HSCT), i.e., a replacement of the cellular components of the patients’ immune system with that of a foreign donor. HSCT is employed as curative immunotherapy for a number of non-malignant and malignant hematologic conditions, including cancers such as acute lymphoblastic leukemia. The procedure can be accompanied by severe side effects such as infections, acute graft-versus-host disease (aGvHD), and death. Here, we performed a longitudinal analysis of immunological markers, immune reconstitution and gut microbiota composition in relation to clinical outcomes in children undergoing HSCT. Such an analysis could reveal biomarkers, e.g., at the time point prior to HSCT, that in the future could be used to predict which patients are of high risk in relation to side effects and clinical outcomes and guide treatment strategies accordingly. In two multivariate analyses (sparse partial least squares regression and canonical correspondence analysis), we identified three consistent clusters: (1) high concentrations of the antimicrobial peptide human beta-defensin 2 (hBD2) prior to the transplantation in patients with high abundances of Lactobacillaceae, who later developed moderate or severe aGvHD and exhibited high mortality. (2) Rapid reconstitution of NK and B cells in patients with high abundances of obligate anaerobes such as Ruminococcaceae, who developed no or mild aGvHD and exhibited low mortality. (3) High inflammation, indicated by high levels of C-reactive protein, in patients with high abundances of facultative anaerobic bacteria such as Enterobacteriaceae. Furthermore, we observed that antibiotic treatment influenced the bacterial community state. We identify multivariate associations between specific microbial taxa, host immune markers, immune cell reconstitution, and clinical outcomes in relation to HSCT. Our findings encourage further investigations into establishing longitudinal surveillance of the intestinal microbiome and relevant immune markers, such as hBD2, in HSCT patients. Profiling of the microbiome may prove useful as a prognostic tool that could help identify patients at risk of poor immune reconstitution and adverse outcomes, such as aGvHD and death, upon HSCT, providing actionable information in guiding precision medicine."
Microbiota long-term dynamics and prediction of acute graft-versus-host disease in pediatric allogeneic stem cell transplantation,"Patients undergoing allogeneic hematopoietic stem cell transplantation (HSCT) exhibit changes in their gut microbiota and are experiencing a range of complications, including acute graft-versus-host disease (aGvHD). It is unknown if, when, and under which conditions a re-establishment of microbial and immunological homeostasis occurs. It is also unclear whether microbiota long-term dynamics occur at other body sites than the gut such as the mouth or nose. Moreover, it is not known whether the patients’ microbiota prior to HSCT holds clues to whether the patient would suffer from severe complications subsequent to HSCT. Here, we take a holobiont perspective and performed an integrated host-microbiota analysis of the gut, oral, and nasal microbiota in 29 children undergoing allo-HSCT. The bacterial diversity decreased in the gut, nose, and mouth during the first month and reconstituted again 1–3 months after allo-HSCT. The microbial community composition traversed three phases over 1 year. Distinct taxa discriminated the microbiota temporally at all three body sides, including Enterococcus spp., Lactobacillus spp., and Blautia spp. in the gut. Of note, certain microbial taxa appeared already changed in the patients prior to allo-HSCT as compared with healthy children. Acute GvHD occurring after allo-HSCT could be predicted from the microbiota composition at all three body sites prior to HSCT. The reconstitution of CD4+ T cells, TH17, and B cells was associated with distinct taxa of the gut, oral, and nasal microbiota. This study reveals for the first time bacteria in the mouth and nose that may predict aGvHD. Monitoring of the microbiota at different body sites in HSCT patients and particularly through involvement of samples prior to transplantation may be of prognostic value and could assist in guiding personalized treatment strategies. The identification of distinct bacteria that have a potential to predict post-transplant aGvHD might provide opportunities for an improved preventive clinical management, including a modulation of microbiomes. The host-microbiota associations shared between several body sites might also support an implementation of more feasible oral and nasal swab sampling-based analyses. Altogether, the findings suggest that the microbiota and host factors together could provide actionable information to guiding precision medicine. 92cAJ6KC3SeHUVAFGfZKuDVideo Abstract Video Abstract"
Mucosal microbiotas and their role in stem cell transplantation.,"Mucosal microbiotas and their role in stem cell transplantation. Patients with       hematological disorders such as leukemia often undergo allogeneic hematopoietic       stem cell transplantation, and thereby receive stem cells from a donor for       curation of disease. This procedure also involves immunosuppressive and       antimicrobial treatments that disturb the important interactions between the       microbiota and the immune system, especially at mucosal sites. After       transplantation, bacterial diversity decreases together with a depletion of       Clostridia, and shifts toward predominance of Proteobacteria. Infectious and       inflammatory complications, such as graft-versus-host disease, also interfere       with patient recovery. This review collects and contextualizes current knowledge       of the role of mucosal microbiotas at different body sites in stem cell       transplantation, proposes underlying mechanisms, and discusses potential clinical       value of bacterial markers for improved treatment strategies."
Additional file 15: of Specific gut microbiome members are associated with distinct immune markers in pediatric allogeneic hematopoietic stem cell transplantation,
Effect of Antibiotics With Anaerobic Coverage on Graft-Versus-Host Disease in       Patients Undergoing Allogeneic Hematopoietic Stem Cell Transplantation: A       Systematic Review and Meta-Analysis.,"BACKGROUND: Broad-spectrum antibiotics are standard for febrile neutropenia (FN)       in allogeneic hematopoietic stem cell transplantation (HSCT) but may disrupt gut       microbiota, increasing the risk of graft-versus-host disease (GVHD). However,       current evidence on the effects of anaerobic versus limited anaerobic antibiotic       coverage on GVHD-related outcomes remains inconclusive. METHODS: We       systematically searched for studies assessing overall survival, acute GVHD       incidence, and GVHD-related mortality in patients with allogeneic HSCT receiving       antibiotics with anaerobic versus limited anaerobic coverage. A random-effects       meta-analysis calculated risk ratios (RRs) and 95% confidence intervals (CIs)       after assessing bias risk. RESULTS: Six of the 323 screened studies met the       inclusion criteria, encompassing 2169 patients: five studies included adult       populations, and one included a pediatric population. Meta-analysis revealed no       significant difference in 1-year overall survival between the anaerobic and the       limited anaerobic coverage groups (RR: 1.01; 95% CI: 0.92-1.12). Acute GVHD       incidence was significantly higher in the anaerobic coverage group than in the       limited anaerobic coverage group (RR: 1.33; 95% CI: 1.17-1.51). GVHD-related       mortality tended to be higher in the anaerobic coverage group than in the limited       coverage group (RR: 1.65; 95% CI: 0.94-2.91). Of the six studies, three had a       high risk of bias. Moderate heterogeneity was observed between citations       regarding GVHD-related mortality (I(2) = 63%). CONCLUSION: Antibiotics with       anaerobic coverage appear to increase acute GVHD incidence in patients who       received an allogeneic HSCT compared to antibiotics with limited anaerobic       coverage. However, the strength of this conclusion is limited by the quality of       available evidence. Further well-designed research is necessary to clarify the       impact of anaerobic antibiotic coverage on GVHD-related outcomes."
Possible clinical outcomes using early enteral nutrition in individuals with       allogeneic hematopoietic stem cell transplantation: A single-center retrospective       study.,"OBJECTIVES: Intensive nutritional support during allogeneic hematopoietic stem       cell transplantation (allo-HSCT) yields improved clinical outcomes. However, the       clinical implications of early enteral nutrition (EN) in allo-HSCT remain       unclear. This retrospective study was conducted to determine the significance of       early EN in individuals who underwent allo-HSCT, and the association between       early nutritional intervention and clinical outcomes, including the status of the       intestinal microbiome. METHODS: Thirty-one participants received EN before       conditioning. The intestinal microbiota was examined by meta 16S rRNA gene       sequencing of fecal samples. RESULTS: The median body mass variation was only       -0.35 kg on day 60. The probability of 2-y overall survival was 61.1%. The       cumulative incidence of treatment-related mortality was 17.4%, and those of acute       graft-versus-host disease were 32.3% (grades II-IV) and 3.2% (grades III-IV).       Chronic graft-versus-host disease was observed in four participants. Dysbiosis of       the intestines and acute graft-versus-host disease occurred simultaneously, and       Enterococcus species were abundant. CONCLUSIONS: Our results suggest that early       nutritional support can improve the outcomes for individuals who have undergone       allo-HSCT and can maintain homeostasis of their intestinal microbiome. Future       prospective clinical trials are required to elucidate the role of EN in allo-HSCT       and the association between the intestinal microbiome and EN."
Clostridioides difficile Infection and Risk of Acute Graft-versus-Host Disease       among Allogeneic Hematopoietic Stem Cell Transplantation Recipients.,"Clostridioides difficile infection (CDI) is a major cause of infectious diarrhea       among allogeneic hematopoietic stem cell transplantation (allo-HSCT) recipients.       The relationship between CDI and acute graft-versus-host disease (aGVHD) has been       a topic of interest, as these 2 conditions may influence each other. We studied       the temporal relationship of CDI to aGVHD in the first 100 days       post-transplantation in a large cohort of allo-HSCT recipients. We performed a       retrospective cohort study of adult patients undergoing their first allo-HSCT at       our tertiary care medical center between January 1, 2010, and December 31, 2016.       Patients were followed for CDI diagnosis, development of aGVHD, and vital status       up to day +100 post-transplantation. Descriptive statistics and multivariate Cox       models with CDI as a time-varying covariate and aGVHD and high-grade aGVHD as       outcomes were used for data analyses. A total of 656 allo-HSCT recipients were       included in the analysis. Of these, 419 (64%) developed aGVHD, and 111 (17%) were       diagnosed with CDI within the first 100 days post-transplantation. CDI developed       before the onset of aGVHD in 72 of the 84 allo-HSCT recipients (85%) with both       CDI and aGVHD. Fidaxomicin was used in the treatment of 57 of the 111 CDI cases       (50%), whereas vancomycin was used in 52 (47%). Most of the CDI cases (88%) were       diagnosed in the peritransplantation period (between day -10 and day +10). The       median time to the development of CDI and aGVHD was 3.5 days (range, -7 to 95       days) and 33 days (range, 9 to 98 days) post-transplantation, respectively. Using       multivariate Cox model, the following predictors were significantly associated       with the development of aGVHD: CDI (adjusted hazard ratio [aHR], 1.52; 95%       confidence interval [CI], 1.17 to 1.97; P = .0018), transplantation from a       matched related donor (MRD) compared with a matched unrelated donor (aHR, 0.68;       95% CI, 0.54 to 0.85; P = .0003), and myeloablative versus nonmyeloablative       conditioning (aHR, 2.45; 95% CI, 1.80 to 3.34; P < .0001), adjusting for age,       sex, race, underlying disease, cytomegalovirus CMV serostatus, transplant source,       and receipt of antithymocyte globulin (ATG). There was no association between CDI       and high-grade aGVHD after adjustment for age, underlying disease, transplant       type, intensity of conditioning, and receipt of ATG (aHR, 1.59; 95% CI, 0.95 to       2.66; P = .0755). CDI after allo-HSCT is associated with increased risk of GVHD       when no CDI prophylaxis was used. Further studies examining CDI preventive       measures, including prophylaxis, as well as the preservation or reconstitution of       the gastrointestinal microbiome in the setting of HSCT are warranted."
Multimodal immune cell phenotyping in GI biopsies reveals microbiome-related T cell modulations in human GvHD,"Acute graft-versus-host disease (aGvHD) is a significant complication after allogeneic hematopoietic stem cell transplantation (aHSCT), but major factors determining disease severity are not well defined yet. By combining multiplexed tissue imaging and single-cell RNA sequencing on gastrointestinal biopsies from aHSCT-treated individuals with fecal microbiome analysis, we link high microbiome diversity and the abundance of short-chain fatty acid-producing bacteria to the sustenance of suppressive regulatory T cells (Tregs). Furthermore, aGvHD severity strongly associates with the clonal expansion of mainly CD8 T cells, which we find distributed over anatomically distant regions of the gut, persistent over time, and inversely correlated with the presence of suppressive Tregs. Overall, our study highlights the pathophysiological importance of expanded CD8 T cell clones in the progression of aGvHD toward more severe clinical manifestations and strongly supports the further development of microbiome interventions as GvHD treatment via repopulation of the gut Treg niche to suppress inflammation."
Intestinal Blautia Is Associated with Reduced Death from Graft-versus-Host Disease," The relationship between intestinal microbiota composition and acute graft-versus-host disease (GVHD) after allogeneic blood/marrow transplantation (allo-BMT) is not well understood. Intestinal bacteria have long been thought to contribute to GVHD pathophysiology, but recent animal studies in nontransplant settings have found that anti-inflammatory effects are mediated by certain subpopulations of intestinal commensals. Hypothesizing that a more nuanced relationship may exist between the intestinal bacteria and GVHD, we evaluated the fecal bacterial composition of 64 patients 12 days after BMT. We found that increased bacterial diversity was associated with reduced GVHD-related mortality. Furthermore, harboring increased amounts of bacteria belonging to the genus Blautia was associated with reduced GVHD lethality in this cohort and was confirmed in another independent cohort of 51 patients from the same institution. Blautia abundance was also associated with improved overall survival. We evaluated the abundance of Blautia with respect to clinical factors and found that loss of Blautia was associated with treatment with antibiotics that inhibit anaerobic bacteria and receiving total parenteral nutrition for longer durations. We conclude that increased abundance of commensal bacteria belonging to the Blautia genus is associated with reduced lethal GVHD and improved overall survival."
Regulation of intestinal inflammation by microbiota following allogeneic bone marrow transplantation,"Despite a growing understanding of the link between intestinal inflammation and resident gut microbes, longitudinal studies of human flora before initial onset of intestinal inflammation have not been reported. Here, we demonstrate in murine and human recipients of allogeneic bone marrow transplantation (BMT) that intestinal inflammation secondary to graft-versus-host disease (GVHD) is associated with major shifts in the composition of the intestinal microbiota. The microbiota, in turn, can modulate the severity of intestinal inflammation. In mouse models of GVHD, we observed loss of overall diversity and expansion of Lactobacillales and loss of Clostridiales. Eliminating Lactobacillales from the flora of mice before BMT aggravated GVHD, whereas reintroducing the predominant species of Lactobacillus mediated significant protection against GVHD. We then characterized gut flora of patients during onset of intestinal inflammation caused by GVHD and found patterns mirroring those in mice. We also identified increased microbial chaos early after allogeneic BMT as a potential risk factor for subsequent GVHD. Together, these data demonstrate regulation of flora by intestinal inflammation and suggest that flora manipulation may reduce intestinal inflammation and improve outcomes for allogeneic BMT recipients."
How's your microbiota? Let's check your urine.,"In this issue of Blood, Weber and colleagues demonstrate that in the first 10       days following allogeneic hematopoietic transplantation, urinary 3-indoxyl       sulfate is a biomarker of intestinal microbiota health and predicts reduced       intestinal graft-versus-host disease (GVHD) and treatment-related mortality, as       well as improved overall survival."
Intestinal Blautia Is Associated with Reduced Death from Graft-versus-Host Disease,
Effect of GVHD on the gut and intestinal microflora.,"Graft-versus-host disease (GVHD) is one of the most important cause of death in       patients undergoing allogeneic hematopoietic stem cell transplantation       (allo-HSCT). The gastrointestinal tract is one of the most common sites affected       by GVHD. However, there is no gold standard clinical practice for diagnosing       gastrointestinal GVHD (GI-GVHD), and it is mainly diagnosed by the patient's       clinical symptoms and related histological changes. Additionally, GI-GVHD causes       intestinal immune system disorders, damages intestinal epithelial tissue such as       intestinal epithelial cells((IEC), goblet, Paneth, and intestinal stem cells, and       disrupts the intestinal epithelium's physical and chemical mucosal barriers. The       use of antibiotics and diet alterations significantly reduces intestinal       microbial diversity, further reducing bacterial metabolites such as short-chain       fatty acids and indole, aggravating infection, and GI-GVHD. gut microbe diversity       can be restored by fecal microbiota transplantation (FMT) to treat refractory       GI-GVHD. This review article focuses on the clinical diagnosis of GI-GVHD and the       effect of GVHD on intestinal flora and its metabolites."
Metabolic Potential of the Gut Microbiome Is Significantly Impacted by Conditioning Regimen in Allogeneic Hematopoietic Stem Cell Transplantation Recipients,
Pre-transplant and longitudinal changes in faecal microbiome characteristics are       associated with subsequent development of chronic graft-versus-host disease.,"The role of the gastrointestinal microbiome in predisposing to chronic       graft-versus-host disease (cGVHD), an immune-mediated haematopoietic cell       transplant (HCT) complication, is not well defined. We examined the relationship       of the host faecal microbiome with subsequent cGVHD development by analysing       baseline stool samples as well as post-HCT changes in microbiome composition and       metabolite pathway analyses. We analysed pre-transplant baseline samples from 11       patients who subsequently developed cGVHD compared to 13 controls who did not       develop acute GVHD or cGVHD at any time. We found a significant differential       abundance of multiple taxa at baseline between cGVHD versus controls, including       the Actinobacteria phylum and Clostridium genus. A subgroup analysis of       longitudinal samples within each patient revealed a greater loss of alpha       diversity from baseline to post-engraftment in patients who subsequently       developed cGVHD. Metabolic pathways analysis revealed that two pathways       associated with short-chain fatty acid metabolism were enriched in cGVHD patient       microbiomes: β-oxidation and acyl-CoA synthesis, and γ-aminobutyrate shunt. In       contrast, a tryptophan catabolism pathway was enriched in controls. Our findings       show a distinct pattern of baseline microbiome and metabolic capacity that may       play a role in modulating alloreactivity in patients developing cGVHD. These       findings support the therapeutic potential of microbiome manipulation for cGVHD       prevention."
Impact of percutaneous endoscopic gastrostomy on pediatric bone marrow       transplantation outcomes: Retrospectice single-center cohort study.,"BACKGROUND: Parenteral nutrition is commonly used to ensure nutrition support and       prevent the harmful effects of malnutrition, which frequently occurs after       allogeneic hematopoietic stem cell transplantation (aHSCT). Nevertheless, enteral       nutrition supports the restoration of the gut barrier and microbiome as well as       protects against infectious complications and acute graft-vs-host disease.       Percutaneous endoscopic gastrostomy (PEG) may also be beneficial for gastric       decompression and drug administration. METHODS: We performed a retrospective       cohort study to evaluate the impact of PEG on treatment outcomes in 75 children       who underwent aHSCT with (n = 34) or without (n = 41) PEG from 2005 to 2016.       RESULTS: In 34 patients, PEG was used to ensure enteral nutrition support       (n = 30), oral drug intake (n = 28), and abdominal decompression (n = 2). During       the study period, we observed a beneficial association between PEG placement and       transplant-related mortality as well as 5-year overall survival compared with the       non-PEG group (12.9% vs 59.0%, P = 0.000; 85.3% vs 35.1%, P = 0.000,       respectively). The beneficial impact of PEG was most prominent on 5-year overall       survival in older children (12-17 years) with grafts from matched unrelated       donors. CONCLUSIONS: PEG placement had a positive association with transplant       outcomes in pediatric patients undergoing aHSCT. To confirm these results, larger       prospective studies are needed."
Impact of broad-spectrum antibiotic exposures and multidrug-resistant       gram-negative bacteremia on hematopoietic cell transplantation outcomes.,"INTRODUCTION: There is a close association between the use of broad-spectrum       antibiotics, gut microbiome alteration, multidrug resistant (MDR) gram-negative       bacilli (GNB) bacteremia, graft versus host disease (GVHD), and mortality       post-allogeneic hematopoietic cell transplantation (allo-HCT). This study reports       the impact of the high use of carbapenems and colistin and MDR bacteremia pre-       and post-HCT on HCT outcomes. METHODS: This was a single-center, partial       retrospective, and prospective study from 2016 to 2020. Both pre- and post-HCT       antibiotic exposures and blood culture/sensitivity were recorded. MDR GNB was       defined as either non-susceptibility to third-generation cephalosporin or       carbapenems. In the absence of positive cultures, the treating physician       escalated antibiotics from third-generation cephalosporins to carbapenem and/or       colistin as per clinical discretion. De-escalation policy was not strictly       enforced. RESULTS: MDR GNB bacteremia was seen in 29 of 76 (38%) of patients       peri-HCT. The utilization rates for carbapenems and colistin was significantly       higher in the cohort with MDR GNB bacteremia pre-HCT (70% vs. 32%, p = 0.002 and       31% vs. 6.4%, p = 0.007, respectively) and post-HCT (100% vs. 74.5%, p = 0.002,       and 55.2% vs. 8.5%, p < 0.0001, respectively). The cohort with MDR GNB bacteremia       had significantly more severe acute GVHD at day+100 (45% vs. 17.5%, p = 0.009).       The median survival was 204 days compared to not reached in the cohort without       any MDR GNB bacteremia (p = 0.005). CONCLUSION: This study shows pre- and       post-HCT MDR GNB bacteremia is associated with an increased risk of severe acute       GVHD and mortality. Patients with MDR GNB bacteremia had higher exposure to pre-       and post-HCT carbapenems and colistin."
Integrated meta-omic analyses of the gastrointestinal tract microbiome in       patients undergoing allogeneic hematopoietic stem cell transplantation.,"In patients undergoing allogeneic hematopoietic stem cell transplantation       (allo-HSCT), treatment-induced changes to the gastrointestinal tract (GIT)       microbiome have been linked to adverse outcomes, most notably graft-versus-host       disease (GvHD). However, it is presently unknown whether this relationship is       causal or consequential. Here, we performed an integrated meta-omic analysis to       probe deeper into the GIT microbiome changes during allo-HSCT and its       accompanying treatments. We used 16S and 18S rRNA gene amplicon sequencing to       resolve archaea, bacteria, and eukaryotes within the GIT microbiomes of 16       patients undergoing allo-HSCT for the treatment of hematologic malignancies.       These results revealed a major shift in the GIT microbiome after allo-HSCT       including a marked reduction in bacterial diversity, accompanied by only limited       changes in eukaryotes and archaea. An integrated analysis of metagenomic and       metatranscriptomic data was performed on samples collected from a patient before       and after allo-HSCT for acute myeloid leukemia. This patient developed severe       GvHD, leading to death 9 months after allo-HSCT. In addition to drastically       decreased bacterial diversity, the post-treatment microbiome showed a higher       overall number and higher expression levels of antibiotic resistance genes       (ARGs). One specific Escherichia coli strain causing a paravertebral abscess was       linked to GIT dysbiosis, suggesting loss of intestinal barrier integrity. The       apparent selection for bacteria expressing ARGs suggests that prophylactic       antibiotic administration may adversely affect the overall treatment outcome. We       therefore assert that such analyses including information about the selection of       pathogenic bacteria expressing ARGs may assist clinicians in ""personalizing""       regimens for individual patients to improve overall outcomes."
Gut Microbiome Modulation and Faecal Microbiota Transplantation Following Allogenic Hematopoietic Stem Cell Transplantation,"Allogenic hematopoietic stem cell transplantation (allo-HSCT) represents a significant part of the treatment for hematologic malignancies and other types of diseases. Allo-HSCT-related complications, such as conditioning chemotherapy, graft-versus-host disease, mucositis, irradiation, administration of antibiotics, recurrent Clostridioides difficile infection, and many others, can alter the gut microbiota composition, leading to its imbalance. Consequently, the disruption of gut microbiota homeostasis and loss of gut-barrier integrity affect therapy efficacy. Thus, restoring gut microbiota diversity and maintaining its balance seem to be strongly needed in these cases. Promising effects were observed after fecal microbiota transplantation (FMT). Notwithstanding, FMT efficacy was confirmed in Clostridium difficile infection treatment in HSCT recipients. Gut microbiota may be also modified by prebiotics, probiotics, synbiotics, and postbiotics. However, the administration of fungal probiotics is associated with the risk of fungemia/septicemia, especially in immunocompromised patients. Nowadays, allogenic hematopoietic stem cell transplantation (allo-HSCT) is a curative therapy that is mainly recommended for hematologic malignancies. However, complications (such as graft-versus-host disease, mucositis, disease relapse, and infections) associated with the HSCT procedure contribute to the development of gut microbiota imbalance, gut-barrier disruption, and increased intestinal permeability. In the present narrative review, the crosstalk between gut microbiota products and intestinal homeostasis is discussed. Notably, gut-microbiota-related aspects have an impact on patients’ clinical outcomes and overall survival. In accordance with the most recent published data, gut microbiota is crucial for the treatment effectiveness of many diseases, not only gastrointestinal cancers but also hematologic malignancies. Therefore, it is necessary to indicate a therapeutic method allowing to modulate gut microbiota in HSCT recipients. Currently, fecal microbiota transplantation (FMT) is the most innovative method used to alter/restore gut microbiota composition, as well as modulate its activity. Despite the fact that some previous data have shown promising results, the knowledge regarding FMT in HSCT is still strongly limited, except for the treatment of Clostridium difficile infection. Additionally, administration of prebiotics, probiotics, synbiotics, and postbiotics can also modify gut microbiota; however, this strategy should be considered carefully due to the high risk of fungemia/septicemia (especially in case of fungal probiotics)."
Obesity induces gut microbiota alterations and augments acute graft-versus-host disease after allogeneic stem cell transplantation,"The efficacy of allogeneic hematopoietic stem cell transplantation (allo-HSCT) is limited by acute and chronic graft-versus-host disease (GVHD). The impact of obesity on allo-HSCT outcomes is poorly understood. Here, we report that obesity had a negative and selective impact on acute gut GVHD after allo-HSCT in mice with diet-induced obesity (DIO). These animals exhibited increased gut permeability, endotoxin translocation across the gut, and radiation-induced gastrointestinal damage after allo-HSCT. After allo-HSCT, both male and female DIO mouse recipients showed increased proinflammatory cytokine production and expression of the GVHD marker ST2 (IL-33R) and MHC class II molecules; they also exhibited decreased survival associated with acute severe gut GVHD. This rapid-onset, obesity-associated gut GVHD depended on donor CD4+ T cells and occurred even with a minor MHC mismatch between donor and recipient animals. Retrospective analysis of clinical cohorts receiving allo-HSCT transplants from unrelated donors revealed that recipients with a high body mass index (BMI, >30) had reduced survival and higher serum ST2 concentrations compared with nonobese transplant recipients. Assessment of both DIO mice and allo-HSCT recipients with a high BMI revealed reduced gut microbiota diversity and decreased Clostridiaceae abundance. Prophylactic antibiotic treatment protected DIO mouse recipients from endotoxin translocation across the gut and increased inflammatory cytokine production, as well as gut pathology and mortality, but did not protect against later development of chronic skin GVHD. These results suggest that obesity-induced alterations of the gut microbiota may affect GVHD after allo-HSCT in DIO mice, which could be ameliorated by prophylactic antibiotic treatment."
The emerging roles of the gut microbiome in allogeneic hematopoietic stem cell transplantation,"Allogeneic hematopoietic stem cell transplantation (allo-HSCT) is used for the treatment of hematologic cancers and disorders. However, graft-versus-host disease (GVHD) in which the donor immune cells attack the genetically-disparate recipient is a significant cause of morbidity. Acute GVHD is an inflammatory condition and the gastrointestinal system is a major organ affected but is also tied to beneficial graft-versus-tumor (GVT) effects. There is increasing interest on the role of the microbiome on immune function as well as on cancer progression and immunotherapy outcomes. However, there are still significant unanswered questions on the role the microbiome plays in GVHD progression or how to exploit the microbiome in GVHD prevention or treatment. In this review, concepts of HSCT with the focus on GVHD pathogenesis as well as issues in preclinical models used to study GVHD will be discussed with an emphasis on the impact of the microbiome. Factors affecting the microbiome and GVHD outcome such as obesity are also examined. The bridging of preclinical models and clinical outcomes in relation to the role of the microbiome will also be discussed along with possibilities for therapeutic exploitation."
New investigational drugs for steroid-refractory acute graft-versus-host disease:       a review of the literature.,"INTRODUCTION: Steroid-refractory acute graft-versus-host disease (SR-aGVHD)       remains a formidable obstacle in the field of allogeneic hematopoietic cell       transplantation (allo-HCT), significantly contributing to patient morbidity and       mortality. The current therapeutic landscape for SR-aGVHD is limited, often       yielding suboptimal results, thereby emphasizing the urgent need for innovative       and effective treatments. AREAS COVERED: In light of the pivotal REACH2 trial,       ruxolitinib phosphate, a Janus kinase inhibitor, has gained prominence as the       standard treatment for SR-aGVHD. Nevertheless, a considerable number of patients       either do not respond to or cannot tolerate this therapy. This review delves into       emerging treatments for SR-aGVHD, including mesenchymal stromal cells (MSCs),       fecal microbiota transplantation (FMT), CD3/CD7 blockade, neihulizumab,       begelomab, tocilizumab, and vedolizumab. While some of these agents have shown       encouraging results in early-phase trials, issues such as treatment-related       toxicities and inconsistent responses in larger studies highlight the necessity       for ongoing research. EXPERT OPINION: Current trials exploring new agents and       combination therapies offer hope for fulfilling the unmet clinical needs in       SR-aGVHD, potentially leading to more effective and precise treatment strategies."
Early Clostridium difficile infection during allogeneic hematopoietic stem cell       transplantation.,"Clostridium difficile infection (CDI) is frequently diagnosed in recipients of       allogeneic hematopoietic stem cell transplantation (allo-HSCT). We characterized       early-transplant CDI and its associations, and analyzed serially-collected feces       to determine intestinal carriage of toxigenic C. difficile. Fecal specimens were       collected longitudinally from 94 patients during allo-HSCT hospitalization, from       the start of pre-transplant conditioning until up to 35 days after stem cell       infusion. Presence of C. difficile 16S rRNA and tcdB genes was determined.       Clinical variables and specimen data were analyzed for association with       development of CDI. Historical data from an additional 1144 allo-HSCT patients       was also used. Fecal specimens from 37 patients (39%) were found to harbor C.       difficile. Early-transplant CDI was diagnosed in 16 of 94 (17%) patients       undergoing allo-HSCT; cases were generally mild and resembled non-CDI diarrhea       associated with transplant conditioning. CDI was associated with preceding       colonization with tcdB-positive C. difficile and conditioning regimen intensity.       We found no associations between early-transplant CDI and graft-versus-host       disease or CDI later in transplant. CDI occurs with high frequency during the       early phase of allo-HSCT, where recipients are pre-colonized with toxigenic C.       difficile. During this time, CDI incidence peaks during pre-transplant       conditioning, and is correlated to intensity of the treatment. In this unique       setting, high rates of CDI may be explained by prior colonization and       chemotherapy; however, cases were generally mild and resembled non-infectious       diarrhea due to conditioning, raising concerns of misdiagnosis. Further study of       this unique population with more discriminating CDI diagnostic tests are       warranted."
