Title,Abstract
Fecal Microbiota Transplantation: Restoring the Injured Microbiome after       Allogeneic Hematopoietic Cell Transplantation.,"Disruption of the intestinal microbiome early after allogeneic hematopoietic cell       transplantation (allo-HCT) has been linked to adverse outcomes in transplant       recipients. To date, whether microbiome-directed interventions will be able to       impact important clinical endpoints remains unknown. Fecal microbiota       transplantation (FMT) is a compelling intervention to restore healthy diversity       to the intestinal microenvironment after allo-HCT, but currently has no       established role in transplant recipients. In this review, we examine the use of       FMT as treatment for Clostridium difficile infection and acute graft-versus-host       disease, and also as a restorative intervention early after allo-HCT. Ongoing and       planned studies will help determine the ultimate role of FMT in allo-HCT       recipients."
Third-party fecal microbiota transplantation following allo-HCT reconstitutes       microbiome diversity.,"We hypothesized that third-party fecal microbiota transplantation (FMT) may       restore intestinal microbiome diversity after allogeneic hematopoietic cell       transplantation (allo-HCT). In this open-label single-group pilot study, 18       subjects were enrolled before allo-HCT and planned to receive third-party FMT       capsules. FMT capsules were administered no later than 4 weeks after neutrophil       engraftment, and antibiotics were not allowed within 48 hours before FMT. Five       patients did not receive FMT because of the development of early acute       gastrointestinal (GI) graft-versus-host disease (GVHD) before FMT (n = 3),       persistent HCT-associated GI toxicity (n = 1), or patient decision (n = 1).       Thirteen patients received FMT at a median of 27 days (range, 19-45 days) after       HCT. Participants were able to swallow and tolerate all FMT capsules, meeting the       primary study endpoint of feasibility. FMT was tolerated well, with 1       treatment-related significant adverse event (abdominal pain). Two patients       subsequently developed acute GI GVHD, with 1 patient also having concurrent       bacteremia. No additional cases of bacteremia occurred. Median follow-up for       survivors is 15 months (range, 13-20 months). The Kaplan-Meier estimates for       12-month overall survival and progression-free survival after FMT were 85% (95%       confidence interval, 51%-96%) and 85% (95% confidence interval, 51%-96%),       respectively. There was 1 nonrelapse death resulting from acute GI GVHD (12-month       nonrelapse mortality, 8%; 95% confidence interval, 0%-30%). Analysis of stool       composition and urine 3-indoxyl sulfate concentration indicated improvement in       intestinal microbiome diversity after FMT that was associated with expansion of       stool-donor taxa. These results indicate that empiric third-party FMT after       allo-HCT appears to be feasible, safe, and associated with expansion of recipient       microbiome diversity. This trial was registered at www.clinicaltrials.gov as       #NCT02733744."
Mining metagenomes and metatranscriptomes unveils viruses associated with       cutaneous squamous cell carcinoma in hematopoietic stem cell transplant       recipients.,"We investigated the presence of viral DNA and RNA in cutaneous squamous cell       carcinoma (cSCC) tumor and normal tissues from nine individuals with a history of       hematopoietic stem cell transplantation (HCT). Microbiome quantification through       DNA and RNA sequencing (RNA-seq) revealed the presence of 18 viruses in both       tumor and normal tissues. DNA sequencing (DNA-seq) identified Torque teno virus,       Saimiriine herpesvirus 1, Merkel cell polyomavirus, Human parvovirus B19, Human       gammaherpesvirus-4, Human herpesvirus-6, and others. RNA-seq revealed additional       viruses such as Tobamovirus, Pinus nigra virus, Orthohepadnavirus, Human       papillomavirus-5, Human herpesvirus-7, Human gammaherpesvirus-4, Gammaretrovirus,       and others. Notably, DNA-seq indicated that tumor samples exhibited low levels of       Escherichia virus in three out of nine subjects and elevated levels of Human       gammaherpesvirus-4 in one subject, while normal samples frequently contained       Gammaretrovirus and occasionally Escherichia virus. A comparative analysis using       both DNA- and RNA-seq captured three common viruses: Abelson murine leukemia       virus, Murine type C retrovirus, and Human gammaherpesvirus-4. These findings       were corroborated by an independent data set, supporting the reliability of the       viral detection methods utilized. The study provides insights into the viral       landscape in post-HCT patients, emphasizing the need for comprehensive viral       monitoring in this vulnerable population. IMPORTANCE: This study is important       because it explores the potential role of viruses in the development of cSCC in       individuals who have undergone allogeneic HCT. cSCC is common in this population,       particularly in those with chronic graft-versus-host disease on long-term       immunosuppression. By using advanced metagenomic and metatranscriptomic       next-generation sequencing, we aimed to identify viral pathogens present in tumor       and adjacent normal tissue. The results could lead to targeted preventive or       therapeutic interventions for these high-risk people, potentially improving their       outcomes and management of cSCC."
Advancing therapeutic strategies for graft-versus-host disease by targeting gut microbiome dynamics in allogeneic hematopoietic stem cell transplantation: current evidence and future directions,"Hematopoietic stem cell transplantation (HSCT) is a highly effective therapy for malignant blood illnesses that pose a high risk, as well as diseases that are at risk due to other variables, such as genetics. However, the prevalence of graft-versus-host disease (GVHD) has impeded its widespread use. Ensuring the stability of microbial varieties and associated metabolites is crucial for supporting metabolic processes, preventing pathogen intrusion, and modulating the immune system. Consequently, it significantly affects the overall well-being and susceptibility of the host to disease. Patients undergoing allogeneic hematopoietic stem cell transplantation (allo-HSCT) may experience a disruption in the balance between the immune system and gut bacteria when treated with medicines and foreign cells. This can lead to secondary intestinal inflammation and GVHD. Thus, GM is both a reliable indicator of post-transplant mortality and a means of enhancing GVHD prevention and treatment after allo-HSCT. This can be achieved through various strategies, including nutritional support, probiotics, selective use of antibiotics, and fecal microbiota transplantation (FMT) to target gut microbes. This review examines research advancements and the practical use of intestinal bacteria in GVHD following allo-HSCT. These findings may offer novel insights into the prevention and treatment of GVHD after allo-HSCT."
Advancing therapeutic strategies for graft-versus-host disease by targeting gut microbiome dynamics in allogeneic hematopoietic stem cell transplantation: current evidence and future directions,
Emerging Influence of the Intestinal Microbiota during Allogeneic Hematopoietic       Cell Transplantation: Control the Gut and the Body Will Follow.,"The intestinal microbiota has many critical roles in maintaining gastrointestinal       epithelial and gastrointestinal systemic immune homeostasis. This review provides       insight into how allogeneic hematopoietic cell transplantation (HCT) and its       associated complications and supportive care therapies affect the microbiota.       Additionally, the review discusses how preservation and restoration of the       microbiota might be advantageous in decreasing HCT-related morbidity and       mortality."
Clinical impact of pre-transplant gut microbial diversity on outcomes of allogeneic hematopoietic stem cell transplantation,"Post-transplant microbial diversity in the gastrointestinal tract is closely associated with clinical outcomes following allogeneic hematopoietic stem cell transplantation (allo-HSCT). However, little is known about the impact of the fecal microbiota before allo-HSCT. We analyzed fecal samples approximately 2 weeks before conditioning among 107 allo-HSCT recipients between 2013 and 2015. Microbial analysis was performed using 16S rRNA gene sequencing. Operational taxonomic unit-based microbial diversity was estimated by calculating the Shannon index. Patients were classified into three groups based on the diversity index: low (<2), intermediate (2, 3), and high (>3) diversity (18 (16.8%), 48 (44.9%), and 41 (38.3%) patients, respectively). There were no significant differences in the 20-month overall survival, cumulative incidence of relapse, and non-relapse mortality among three groups. The cumulative incidence of grade II to IV acute graft-versus-host disease (aGVHD) was similar among the three groups (low 55.6%; intermediate 35.4%; high 48.8%, p = 0.339, at day 100). Furthermore, we found no differences in the cumulative incidence of grade II to IV acute gastrointestinal GVHD among the three groups (low 38.9%; intermediate 21.3%; high 24.4%, p = 0.778, at day 100). Regarding the composition of microbiota before allo-HSCT, aGVHD patients showed a significantly higher abundance of phylum Firmicutes (p < 0.01) and a lower tendency for Bacteroidetes (p = 0.106) than non-aGVHD patients. Maintenance of Bacteroidetes throughout allo-HSCT may be a strategy to prevent aGVHD."
Clinical impact of pre-transplant gut microbial diversity on outcomes of allogeneic hematopoietic stem cell transplantation,
[Intestinal microbiota and allogeneic stem cell transplantation].,"Allogeneic hematopoïetic stem cell transplantation is one of the most efficient       curative treatment for acute leukemia. But it is also a heavy process with an       important risk of complications, particularly infection and graft versus host       disease. Increasing data in literature show that an alteration of the intestinal       microbiota of allogeneic stem cell recipients is associated with these       complications. Indeed, treatments used during conditioning regimen lead to an       impaired microbiota, which cannot fulfill its protective functions anymore. To       limit this microbiota impairment, we could restore a healthy microbiota by a       fecal microbiota transplantation, which has already shown its efficiency in the       treatment of Clostridium difficile infection. The aim of this review is to       describe the intestinal microbiota, the link between microbiota and complications       of allogeneic stem cells transplantation, and the recent published data on fecal       microbiota transplantation in this field."
Faecal microbiota transplantation to prevent complications after allogeneic stem       cell transplantation for haematological malignancies: a study protocol for a       randomised controlled phase-II trial (the FMT-allo study).,"INTRODUCTION: Allogeneic haematopoietic stem-cell transplantation (allo-HSCT) is       a major treatment for many haematological malignancies. The procedure has a good       success rate but high transplant-related toxicity (TRM). TRM is mostly related to       graft-versus-host disease (GvHD) and infectious complications. Alterations of the       intestinal microbiota plays a major role in the development of allo-HSCT       complications. The gut microbiota could be restored by faecal microbiota       transplantation (FMT). However, there are no published randomised studies       assessing the efficacy of FMT for GvHD prophylaxis. METHODS AND ANALYSIS: This       prospective, open-label, multi-centre, parallel-group, randomised phase-II       clinical trial has been designed to assess the effect of FMT on toxicity in       patients treated with myeloablative allo-HSCT for haematological malignancy.       Based on Fleming's single-stage sample size estimation procedure, the design       plans to include 60 male and female patients aged 18 or over per arm, to be       randomly assigned to two groups, one with and one without (control group) FMT.       The primary endpoint is GvHD-free relapse-free survival rate at 1 year after       allo-HSCT. Secondary endpoints are outcome measures of the impact of FMT on       allo-HSCT-related morbidity and mortality (overall survival and progression-free       survival at 1 and 2 years, haematological parameters, infectious complications,       tolerance and safety of FMT). The primary endpoint will be evaluated according to       assumptions of the single-stage Fleming design, compared between groups by a       log-rank test and further investigated in a multivariate marginal structural Cox       model taking into account centre effect. The proportional-hazard hypothesis will       be verified using Schoenfeld's test and by plotting residuals. ETHICS AND       DISSEMINATION: The local institutional review board (CPP Sud-Est II, France)       issued approval on 27 January 2021. The French national authorities issued       approval on 15 April 2021. The outcome of the study will be disseminated via       peer-reviewed publications and at congresses. TRIAL REGISTRATION NUMBER:       NCT04935684."
Intestinal microbiota and allogeneic stem cell transplantation,
Diversification and Evolution of Vancomycin-Resistant Enterococcus faecium during Intestinal Domination,"Vancomycin-resistant Enterococcus faecium (VRE) is a leading cause of hospital-acquired infections. This is particularly true in immunocompromised patients, where the damage to the microbiota caused by antibiotics can lead to VRE domination of the intestine, increasing a patient’s risk for bloodstream infection. In previous studies we observed that the intestinal domination by VRE of patients hospitalized to receive allogeneic bone marrow transplantation can persist for weeks, but little is known about subspecies diversification and evolution during prolonged domination. Here we combined a longitudinal analysis of patient data and in vivo experiments to reveal previously unappreciated subspecies dynamics during VRE domination that appeared to be stable from 16S rRNA microbiota analyses. Whole-genome sequencing of isolates obtained from sequential stool samples provided by VRE-dominated patients revealed an unanticipated level of VRE population complexity that evolved over time. In experiments with ampicillin-treated mice colonized with a single CFU, VRE rapidly diversified and expanded into distinct lineages that competed for dominance. Mathematical modeling shows that in vivo evolution follows mostly a parabolic fitness landscape, where each new mutation provides diminishing returns and, in the setting of continuous ampicillin treatment, reveals a fitness advantage for mutations in penicillin-binding protein 5 (pbp5) that increase resistance to ampicillin. Our results reveal the rapid diversification of host-colonizing VRE populations, with implications for epidemiologic tracking of in-hospital VRE transmission and susceptibility to antibiotic treatment."
Fecal carbohydrate-degrading bacteria are associated with reduced incidence of       lower gastrointestinal GVHD.,"Lower gastrointestinal graft-versus-host disease (LGI-GVHD) carries morbidity and       mortality for patients undergoing allogeneic hematopoietic stem cell       transplantation (allo-HSCT), with critical contributions from the intestinal       microbiome. In a retrospective cohort of metagenomic sequencing of stool from       patients with allo-HSCT (N = 90), we found that a reduction in specific       Parabacteroides and Bacteroides species around the time of engraftment       contributes to LGI-GVHD risk. Given the known diverse carbohydrate-degrading       functionality of these bacteria, we investigated gene abundances for       carbohydrate-active enzymes (CAZymes) and found that Parabacteroides merdae, P       distasonis, and Bacteroides ovatus abundances were significantly correlated with       CAZymes in patients who did not develop LGI-GVHD compared with those who did. The       specific gene abundances of xylosidase, which contribute to the degradation of       xylose-containing polysaccharides, were significantly associated with a reduced       risk of LGI-GVHD. All these findings show the importance of the       carbohydrate-degrading functionality of putative beneficial bacteria in mediating       risk of LGI-GVHD."
Association between oral and fecal microbiome dysbiosis and treatment complications in pediatric patients undergoing allogeneic hematopoietic stem cell transplantation,"The oral and gastrointestinal mucosae represent the main targets of the toxic effect of chemo and/or radiotherapy administered during the conditioning regimen before hematopoietic stem cell transplant (HSCT). These harmful consequences and the immunological complications that may occur after the transplant (such as Graft versus Host Disease, GvHD) are responsible for the clinical symptoms associated with mucositis during the aplasia phase, like pain, nausea, vomiting, and diarrhea. These toxicities could play a critical role in the oral and gastrointestinal microbiomes during the post-transplant phase, and the degree of microbial dysbiosis and dysregulation among different bacterial species could also be crucial in intestinal mucosa homeostasis, altering the host’s innate and adaptive immune responses and favoring abnormal immune responses responsible for the occurrence of GvHD. This prospective pediatric study aims to analyze longitudinally oral and gut microbiomes in 17 pediatric patients who received allogeneic HSCT for malignant and non-malignant diseases. The oral mucositis was mainly associated with an increased relative abundance of Fusobacteria, and Prevotella species, while Streptococcus descendants showed a negative correlation. The fecal microbiome of subjects affected by cutaneous acute GvHD (aGvHD) correlated with Proteobacteria. Oral mucosal microbiota undergoes changes after HSCT, Fusobacteria, and Prevotella represent bacterial species associated with mucositis and they could be the target for future therapeutic approaches, while fecal microbiome in patients with acute GvHD (aGvHD) revealed an increase of different class of Proteobacteria (Alphaproteobacteria and Deltaproteobacteria) and a negative correlation with the class of Gammaproteobacteria."
Fecal Microbiota Transplantation as a Salvage Therapy for Concomitant Resistant Digestive Graft Versus Host Disease and Cryptosporidiosis in a Patient Post Hematopoietic Stem Cell Transplant: about a Case,
"Associations between the Gut Microbiota, Immune Reconstitution, and Outcomes of Allogeneic Hematopoietic Stem Cell Transplantation","Immune reconstitution following allogeneic hematopoietic stem cell transplantation (allo-HSCT) sets the stage for the goal of a successful transplant—the prevention of disease relapse without graft versus host disease (GVHD) and opportunistic infection. In both epidemiologic studies and in controlled animal studies, it is known that the gut microbiome (GM) can profoundly influence normal innate and adaptive immune development and can be altered by microbial transfer and antibiotics. Following allo-HSCT the GM has been shown to influence clinical outcomes but published associations between the GM and immune reconstitution post-allo-HSCT are lacking. In this viewpoint we propose that the extensive knowledge garnered from studying normal immune development can serve as a framework for studying immune development post-allo-HSCT. We summarize existing studies addressing the effect of the GM on immune ontogeny and draw associations with immune reconstitution and the GM post-allo-HSCT."
An enterococcal phage-derived enzyme suppresses graft-versus-host disease,"Changes in the gut microbiome have pivotal roles in the pathogenesis of acute graft-versus-host disease (aGVHD) after allogenic haematopoietic cell transplantation (allo-HCT)1–6. However, effective methods for safely resolving gut dysbiosis have not yet been established. An expansion of the pathogen Enterococcus faecalis in the intestine, associated with dysbiosis, has been shown to be a risk factor for aGVHD7–10. Here we analyse the intestinal microbiome of patients with allo-HCT, and find that E. faecalis escapes elimination and proliferates in the intestine by forming biofilms, rather than by acquiring drug-resistance genes. We isolated cytolysin-positive highly pathogenic E. faecalis from faecal samples and identified an anti-E. faecalis enzyme derived from E. faecalis-specific bacteriophages by analysing bacterial whole-genome sequencing data. The antibacterial enzyme had lytic activity against the biofilm of E. faecalis in vitro and in vivo. Furthermore, in aGVHD-induced gnotobiotic mice that were colonized with E. faecalis or with patient faecal samples characterized by the domination of Enterococcus, levels of intestinal cytolysin-positive E.faecalis were decreased and survival was significantly increased in the group that was treated with the E. faecalis-specific enzyme, compared with controls. Thus, administration of a phage-derived antibacterial enzyme that is specific to biofilm-forming pathogenic E. faecalis—which is difficult to eliminate with existing antibiotics—might provide an approach to protect against aGVHD. An analysis of the intestinal microbiome of people who have undergone allogenic haematopoietic cell transplantation shows that an enzyme derived from a bacteriophage has specific antibacterial activity against Enterococcus faecalis, and suppresses E. faecalis-associated graft-versus-host disease."
Crosstalk Between Intestinal Microbiota Derived Metabolites and Tissues in Allogeneic Hematopoietic Cell Transplantation,"Allogeneic hematopoietic stem cell transplantation (allo-HSCT) is an evidence based- cellular immunotherapy for hematological malignancies. Immune reactions not only promote graft-versus-tumor effects that kill hematological malignant cells but also graft-versus-host disease (GVHD) that is the primary complication characterized by systemic organ damages consisting of T-cells and antigen presenting cells (APCs) activation. GVHD has long been recognized as an immunological reaction that requires an immunosuppressive treatment targeting immune cells. However immune suppression cannot always prevent GVHD or effectively treat it once it has developed. Recent studies using high-throughput sequencing technology investigated the impact of microbial flora on GVHD and provided profound insights of the mechanism of GVHD other than immune cells. Allo-HSCT affects the intestinal microbiota and microbiome-metabolome axis that can alter intestinal homeostasis and the severity of experimental GVHD. This axis can potentially be manipulated via dietary intervention or metabolites produced by intestinal bacteria affected post-allo-HSCT. In this review, we discuss the mechanism of experimental GVHD regulation by the complex microbial community-metabolites-host tissue axis. Furthermore, we summarize the major findings of microbiome-based immunotherapeutic approaches that protect tissues from experimental GVHD. Understanding the complex relationships between gut microbiota-metabolites-host tissues axis provides crucial insight into the pathogenesis of GVHD and advances the development of new therapeutic approaches."
Complex interactions of cellular players in chronic Graft-versus-Host Disease.,"Chronic Graft-versus-Host Disease is a life-threatening inflammatory condition       that affects many patients after allogeneic hematopoietic stem cell       transplantation. Although we have made substantial progress in understanding       disease pathogenesis and the role of specific immune cell subsets, treatment       options are still limited. To date, we lack a global understanding of the       interplay between the different cellular players involved, in the affected       tissues and at different stages of disease development and progression. In this       review we summarize our current knowledge on pathogenic and protective mechanisms       elicited by the major involved immune subsets, being T cells, B cells, NK cells       and antigen presenting cells, as well as the microbiome, with a special focus on       intercellular communication of these cell types via extracellular vesicles as       up-and-coming fields in chronic Graft-versus-Host Disease research. Lastly, we       discuss the importance of understanding systemic and local aberrant cell       communication during disease for defining better biomarkers and therapeutic       targets, eventually enabling the design of personalized treatment schemes."
The Potential Roles of Mucosa-Associated Invariant T Cells in the Pathogenesis of       Gut Graft-Versus-Host Disease After Hematopoietic Stem Cell Transplantation.,"Gut acute graft-versus-host disease (aGVHD) is a serious complication after       allogeneic hematopoietic stem cell transplantation (allo-HSCT) and is associated       with high mortality. Mucosa-associated invariant T (MAIT) cells are a group of       innate-like T cells enriched in the intestine that can be activated by riboflavin       metabolites from various microorganisms. However, little is known about the       function or mechanism of action of MAIT cells in the occurrence of gut aGVHD in       humans. In our study, multiparameter flow cytometry (FCM) was used to evaluate       the number of MAIT cells and functional cytokines. 16S V34 region amplicon       sequencing analysis was used to analyze the intestinal flora of transplant       patients. In vitro stimulation and coculture assays were used to study the       activation and function of MAIT cells. The number and distribution of MAIT cells       in intestinal tissues were analyzed by immunofluorescence technology. Our study       showed that the number and frequency of MAIT cells in infused grafts in gut aGVHD       patients were lower than those in no-gut aGVHD patients. Recipients with a high       number of MAITs in infused grafts had a higher abundance of intestinal flora in       the early posttransplantation period (+14 days). At the onset of gut aGVHD, the       number of MAIT cells decreased in peripheral blood, and the activation marker       CD69, chemokine receptors CXCR3 and CXCR4, and transcription factors Rorγt and       T-bet tended to increase. Furthermore, when gut aGVHD occurred, the proportion of       MAIT17 was higher than that of MAIT1. The abundance of intestinal flora with       non-riboflavin metabolic pathways tended to increase in gut aGVHD patients. MAIT       cells secreted more granzyme B, tumor necrosis factor (TNF)-α, and interferon       (IFN)-γ under the interleukin (IL)-12/IL-18 stimulation [non-T-cell receptor       (TCR) signal] and secreted most of the IL-17 under the cluster of differentiation       (CD)3/CD28 stimulation (TCR signal). MAIT cells inhibited the proliferation of       CD4+ T cells in vitro. In conclusion, the lower number of MAIT cells in infused       grafts was related to the higher incidence of gut aGVHD, and the number of MAIT       cells in grafts may affect the composition of the intestinal flora of recipients       early after transplantation. The flora of the riboflavin metabolism pathway       activated MAIT cells and promoted the expression of intestinal protective factors       to affect the occurrence of gut aGVHD in humans."
The clinical value of anal swabs for microbial detection in allogeneic       haematopoietic stem cell transplantation.,"The intestinal microbiota plays critical roles in allogeneic hematopoietic stem       cell transplantation (allo-HSCT). Rapid and effective microbial detection methods       have important guiding value for the selection of intervention strategies for       allo-HSCT recipients. We evaluated the application of the anal swab test before       transplantation in allo-HSCT recipients. A total of 120 patients who underwent       anal swab testing before allo-HSCT were retrospectively analyzed and divided into       3 groups: sterile (aseptic growth-negative), G(+) (gram-positive bacterial       colonization), and G(-) (gram-negative bacterial colonization). On 16S rRNA       sequencing, gram-negative bacteria predominated in the G(-) group before and       after transplantation. Compared with the sterile group, the percentage of natural       killer cells was higher and the percentage of T cells was lower after       transplantation in the G(-) group at 1 month after transplantation. The       percentage of CD4(+) and CD4(+)CD8(+) T cells was lower and the percentage of       regulatory T cells was higher in the G(-) group. The plasma levels of       proinflammatory cytokines (TNF-α, IFN-γ, IL-6, and IL-17A) at 2 weeks       post-transplantation were lower in the G(-) group than in the sterile group, as       was the cumulative incidence of grade III-IV acute graft-versus-host disease       (GVHD). Gram-negative bacterial colonization before allo-HSCT was associated with       low rates of bloodstream infections within 100 days post-transplantation and       cytomegalovirus reactivation at 100 days to 2 years post-transplantation.       Moreover, patients in the G(-) group had a higher rate of 2-year GVHD-free,       relapse-free survival compared with patients in the sterile group. The detection       results using anal swabs were consistent with the gram-negative or gram-positive       bacteria abundance of 16S rRNA sequencing results and associated with immune       homeostasis and clinical outcomes after allo-HSCT. Anal swab testing may have       potential advantages as a simple and effective method for microbial detection in       allo-HSCT."
Safety and Efficacy of Prophylactic Levofloxacin in Pediatric and Adult       Hematopoietic Stem Cell Transplantation Patients.,"Levofloxacin has been widely used for bacteremia prophylaxis in the       pre-engraftment setting for patients undergoing hematopoietic stem cell       transplantation (HSCT), but data supporting this practice are inconsistent. In       addition to concern for lack of benefit, there are also concerns that this       practice could increase the rates of Clostridioides difficile (C diff)       infections, the incidence of multidrug-resistant organisms (MDRO) or lead to       increased incidence of acute graft-versus-host disease (aGVHD) by disrupting the       gut microbiome. This study aimed to assess the safety and efficacy of       levofloxacin as bacterial prophylaxis in pediatric and young adult patients       undergoing allogeneic or autologous HSCT at a single pediatric center. We       conducted a retrospective chart review evaluating patients age ≥6 months who       underwent HSCT at our center between January 1, 2016, and July 31, 2020. Patients       who underwent transplantation before March 2018 did not receive levofloxacin       prophylaxis, whereas those who underwent transplantation after April 2018 did       receive levofloxacin prophylaxis. Each transplantation was included as a separate       episode if the patient underwent more than 1 transplantation during the inclusion       time. The primary outcome of this study was the proportion of patients who       experienced at least 1 bacterial bloodstream infection (BSI) in the first 100       days post-transplantation. Secondary outcomes included the number of       non-levofloxacin antibiotic days post-transplantation, the incidence of aGVHD,       the occurrence of C diff infections, and development of MDRO. A total of 370 HSCT       recipients with a median age of 6.7 years (range, 0.5 to 39 years) were included       in this study. Seventy-two patients had undergone more than 1 transplantation,       and thus we had 443 transplantations to observe. Of these, 216 did not include       levofloxacin prophylaxis and 227 included levofloxacin prophylaxis. There were no       differences in baseline characteristics between the 2 groups except for age;       patients in the non-levofloxacin prophylaxis group were younger (8.1 years vs 9.6       years; P = .05). There were no between-group differences in rates of death at 100       days, antibiotic use, fungal infections, or MDRO infections. Patients in the       non-prophylaxis group developed more bacterial BSI in the first 100 days       post-HSCT (27% versus 17%; P = .004) and more C diff infections (20% versus 9%;       P = .003) than patients who received levofloxacin prophylaxis. In addition, more       aGVHD was seen in the patients without levofloxacin prophylaxis (P = .014).       Levofloxacin prophylaxis given from day -2 of HSCT through engraftment was       significantly associated with decreased bacterial BSI in the first 100 days       post-transplantation and was not associated with increased risks of C diff,       aGVHD, or MDRO. Our study supports the use of levofloxacin prophylaxis in the       peritransplantation period. © 2021 American Society for Transplantation and       Cellular Therapy. Published by Elsevier Inc."
Alteration of Gut Microbiota Composition and Diversity in Acute and/or Chronic Graft-versus-Host Disease Following Hematopoietic Stem Cell Transplantation: A Prospective Cohort Study,"Changes in gut microbiome composition have been implicated in the pathogenesis of graft-versus-host disease (GvHD) after allogeneic hematopoietic stem cell transplantation (allo-HSCT). Our objective was to explore the microbial abundance in patients with GvHD after allo-HSCT. We conducted a single-center, prospective study in patients who underwent allo-HSCT and developed grade II or higher acute GvHD and/or moderate or severe chronic GvHD, to explore the microbial abundance of taxa at the phylum, family, genus, and species level, and we utilized alpha and beta diversity indices to further describe our findings. We collected fecal specimens at −2 to +2 (T1), +11 to +17 (T2), +25 to +30 (T3), +90 (T4), and +180 (T5) days to assess changes in gut microbiota, with day 0 being the day of allo-HSCT. We included 20 allo-HSCT recipients in the study. Compared with timepoint T1, at timepoint T4 we found a significant decrease in the abundance of Proteobacteria phylum (14.22% at T1 vs. 4.07% at T4, p = 0.01) and Enterobacteriaceae family (13.3% at T1 vs. <0.05% at T4, p < 0.05), as well as a significant increase in Enterococcus species (0.1% at T1 vs. 12.8% at T4, p < 0.05) in patients who developed acute GvHD. Regarding patients who developed chronic GvHD after allo-HSCT, there was a significant reduction in the abundance of Eurobactereaceae family (1.32% at T1 vs. 0.53% at T4, p < 0.05) and Roseruria genus (3.97% at T1 vs. 0.09% at T4, p < 0.05) at T4 compared with T1. Alpha and beta diversity analyses did not reveal a difference in the abundance of bacteria at the genus level in GvHD patients at T4 compared with T1. Our study reinforces results from previous studies regarding changes in gut microbiota in patients with acute GvHD and provides new data regarding the gut microbiome changes in chronic GvHD. Future studies will need to incorporate clinical parameters in their analyses to establish their association with specific changes in gut microbiota in patients with GvHD after allo-HSCT."
The Impact of Antibiotic-Mediated Modification of the Intestinal Microbiome on Outcomes of Allogeneic Hematopoietic Cell Transplantation: Systematic Review and Meta-Analysis,"Accumulating evidence points toward a protective role of intestinal microbiota diversity in allogeneic hematopoietic cell transplantation (allo-HCT). The purpose of this systematic review and meta-analysis is to determine the effect of antibiotic-mediated disruption of microbiota on main allo-HCT outcomes (graft-versus-host disease [GVHD], treatment-related mortality [TRM], overall survival [OS]). Following literature search, 2 reviewers screened eligible studies and assessed risk of bias (RoB). Meta-analysis was performed using Review Manager Software. Among 443 screened references, 18 were eligible for meta-analysis. In studies with genomic markers, grade II to IV acute GVHD was significantly reduced in patients not receiving gut decontamination (GD) (odds ratio [OR], 1.56; 95% confidence interval [CI], 1.20 to 2.04). In subgroup analysis, prophylaxis with systemic antibiotics conferred an increased risk of acute GVHD (OR, 1.65; 95% CI, 1.08 to 2.53). When we incorporated RoB, we found a positive correlation of intestinal GVHD with GD (OR, 1.77; 95% CI, 1.29 to 2.44). Patients with higher microbiota diversity presented increased OS (risk ratio [RR], 1.58; 95% CI, 1.19 to 2.09) and lower TRM (RR, 0.45; 95% CI, 0.26 to 0.76). Our findings confirm that GD and prophylaxis with systemic antibiotics increase acute and intestinal GVHD. Importantly, our meta-analysis was the first to show a significant effect of microbiota diversity on TRM and OS."
Open-Label Randomized Controlled Study of Ciprofloxacin vs Rifaximin as       Neutropenia Prophylaxis in Allogeneic Hematopoietic Stem Cell Transplantation.,"Loss of microbiota diversity has been clearly associated with poor outcomes in       the allogeneic hematopoietic stem cell transplantation setting. However, the       choice of the optimal antibiotic prophylaxis during the pre-engraftment phase       remains unclear. We designed a prospective randomized study to compare our       standard-of-care neutropenia prophylaxis (ciprofloxacin) with rifaximin. We       enrolled 38 consecutive adult patients who underwent allogeneic hematopoietic       stem cell transplantation setting and were randomly assigned to receive       ciprofloxacin (20 patients) or rifaximin (18 patients) at day -1. Pretransplant       and transplant characteristics did not differ between groups. Cumulative       incidence (CI) of acute graft-vs-host disease grade II to IV and moderate/severe       chronic graft-vs-host disease was similar in both groups. With a median follow-up       of 13.2 months (range, 6.8-30.2) in surviving patients, the 1-year CI of relapse       was 20.8% in ciprofloxacin vs 17.8% in rifaximin (P = .616). Importantly, the       1-year CI of treatment-related mortality was significantly reduced in the       ciprofloxacin group (10.2% vs 27.8%, P = .032), leading to higher 1-year overall       survival (88.9% vs 74.6%, P = .038). In Cox-regression multivariate analysis,       antibiotic prophylaxis remained the only predictor of overall survival,       independently of donor type, disease risk index, and moderate/severe chronic       graft-vs-host disease. Further studies are needed to assess the effects on       microbiota diversity and confirm these outcomes."
