Title,Abstract
A phase 2 study of interleukin-22 and systemic corticosteroids as initial       treatment for acute GVHD of the lower GI tract.,"Graft-versus-host disease (GVHD) is a major cause of morbidity and mortality       following allogeneic hematopoietic transplantation. In experimental models,       interleukin-22 promotes epithelial regeneration and induces innate antimicrobial       molecules. We conducted a multicenter single-arm phase 2 study evaluating the       safety and efficacy of a novel recombinant human interleukin-22 dimer, F-652,       used in combination with systemic corticosteroids for treatment of newly       diagnosed lower gastrointestinal acute GVHD. The most common adverse events were       cytopenias and electrolyte abnormalities, and there were no dose-limiting       toxicities. Out of 27 patients, 19 (70%; 80% confidence interval, 56%-79%)       achieved a day-28 treatment response, meeting the prespecified primary endpoint.       Responders exhibited a distinct fecal microbiota composition characterized by       expansion of commensal anaerobes, which correlated with increased overall       microbial α-diversity, suggesting improvement of GVHD-associated dysbiosis. This       work demonstrates a potential approach for combining immunosuppression with       tissue-supportive strategies to enhance recovery of damaged mucosa and promote       microbial health in patients with gastrointestinal GVHD. This trial was       registered at www.clinicaltrials.gov as NCT02406651."
Clostridioides difficile infection in the allogeneic hematopoietic cell       transplant recipient.,"Clostridioides difficile (CD) is one of the most important causes of diarrhea in       hospitalized patients, in particular those who undergo an allogeneic       hematopoietic cell transplant (allo-HCT) and who are more at risk of developing a       CD infection (CDI) due to frequent hospitalizations, iatrogenic       immunosuppression, and prolonged antibiotic cycles. CDI may represent a severe       condition in allo-HCT patients, increasing the length of hospitalization,       influencing the intestinal microbiome with a bidirectional association with       graft-versus-host disease, and leading to unfavorable outcomes, including death.       The diagnosis of CDI requires the exclusion of other probable causes of diarrhea       in HCT patients and is based on highly sensitive and highly specific tests to       distinguish colonization from infection. In adult patients, fidaxomicin is       recommended as first-line, with oral vancomycin as an alternative agent.       Bezlotoxumab may be used to reduce the risk of recurrence. In pediatric patients,       vancomycin and metronidazole are still suggested as first-line therapy, but       fidaxomicin will probably become standard in pediatrics in the near future.       Because of insufficient safety data, fecal microbiota transplantation is not       routinely recommended in HCT in spite of promising results for the management of       recurrences in other populations."
Editorial commentary: the gut microbiota strikes again.,
"Indole derivatives, microbiome and graft versus host disease.","Graft versus host disease is a life-threatening complication following allogeneic       hematopoietic stem cell transplantation driven by donor T cells reacting against       disparate host antigens. Immune homeostasis within the gut plays a major role in       the graft versus host response. Gut microbiota and its metabolites impact gut       integrity, inflammation and immune activation within the gut. This review will       focus on the role of indoles, a product of microbiota metabolism, on gut       homeostasis and our current understanding on how that modulates graft versus host       disease."
The Role of Intestinal Microbiota in Graft versus Host Disease.,"Graft versus host disease (GVHD) remains a major life threatening complication       and one of the primary barriers to successful allogeneic hematopoietic stem cell       transplantation, limiting its application in nonmalignant conditions.       Immunosuppression is used for prevention and treatment of GVHD, dampening the       graft versus leukemia effect. Intestinal bacteria play a major role in       inflammation and augmenting the GVHD cytokine response. Early studies in murine       models showed that manipulating the presence of intestinal flora or counteracting       its byproducts could limit GVHD. Thus multiple clinical trials targeting gut       decontamination were conducted, with the aims of modulating inflammation and       protecting against GVHD, with mixed results. More recent work has improved our       understanding of the role of intestinal microbiota in the maintenance of innate       immunity, mucosal integrity and limiting inflammation. This review offers a       summary of this data, with a discussion of potential therapeutic interventions       manipulating the intestinal microbiota."
Longitudinal dynamics of gut microbiota in the pathogenesis of acute graft‐versus‐host disease,"The gut microbiota has been reported to be associated with acute graft‐versus‐host disease (aGvHD) in hematopoietic stem cell transplantation (HSCT). Dynamic surveillance of the microbiota is required to understand the detailed pathogenesis involved in the process of aGvHD. Fecal samples were collected prospectively at four timepoints, including pre‐HSCT (T1), graft infusion (T2), neutrophil engraftment (T3), and 30 days after transplantation (T4). Fecal samples were profiled by 16S ribosomal RNA gene sequencing to assess the microbiota composition. From the T1 to T4 timepoint, the diversity of the gut microbiota decreased, and the dominant species also changed, with a decrease in the obligate anaerobic bacteria and a shift toward a “pathogenic community”. Compared with non‐aGvHD patients, aGvHD patients had a lower abundance of Roseburia at T1 and a higher abundance of Acinetobacter johnsonii at T2. Furthermore, Acinetobacter johnsonii was negatively correlated with the secretion of IL‐4 and TNF‐α. At T3, Rothia mucilaginos was demonstrated to be linked with a decreased risk of aGvHD, which was accompanied by decreased secretion of IL‐8. At T4, higher abundances of Lactobacillus paracasei and Acinetobacter johnsonii were identified to be related with aGvHD. Lactobacillus paracasei was associated with the downregulation of IL‐10, and Acinetobacter johnsonii was associated with the downregulation of IL‐2 and TNF‐α. Dynamic changes in gut microbiota composition and related cytokines were found to be related to aGvHD, including pathogenic or protective changes. These findings suggested that manipulation of gut microbiota at different timepoints might be a promising avenue for preventing or treating this common complication."
Steroid-resistant intestinal aGVHD and refractory CMV and EBV infections       complicated by haplo-HSCT were successfully rescued by FMT and CTL infusion.,"Haploidentical hematopoietic stem cell transplantation (haplo-HSCT) produces       similar survival outcomes as HLA-matched sibling donor allogeneic HCST in younger       patients with acquired severe aplastic anemia (SAA). This study reported a       29-years-old man with SAA and intracranial hemorrhage who underwent haplo-HSCT       with a modified BU/CY + ATG conditioning regimen. Neutrophil and platelet       engraftment were both achieved on day 14 after HSCT. The patient developed grade       IV acute graft-versus-host disease (aGVHD) on day 20 and acquired cytomegalovirus       (CMV) and Epstein-Barr virus (EBV) infections on day 47. After the failure of       methylprednisolone, basiliximab, ruxolitinib, and antiviral treatment, the       patient was diagnosed with steroid-resistant grade IV aGVHD and refractory CMV       and EBV infections. We performed fecal microbiota transplantation and infused       CMV- and EBV-specific cytotoxic T lymphocytes. After that the stool volume and       frequency gradually decreased, and viral DNA was undetectable on day 80. This       report provides helpful clinical experience for treating steroid-resistant aGVHD       and refractory viral infections."
Microbiome-intestine cross talk during acute graft-versus-host disease," Allogeneic hematopoietic stem cell transplantation (allo-SCT) offers cure for a variety of conditions, in particular, but not limited to, hematologic malignancies. However, it can be associated with life-threatening complications, including graft-versus-host disease (GVHD) and infections, which are factors limiting its widespread use. Technical advances in the field of microbiome research have allowed for a better understanding of the microbial flora of the human intestine, as well as dissection of their interactions with the host immune system in allo-SCT and posttransplant complications. There is growing evidence that the commensal microbiome is frequently dysregulated following allo-SCT and that this dysbiosis can predispose to adverse clinical outcomes, especially including acute intestinal GVHD and reduced overall survival. In this review, we discuss the interactions between the microbiome and the components of the immune system that play a major role in the pathways leading to the inflammatory state of acute intestinal GVHD. We also discuss the microbiome-centered strategies that have been devised or are actively being investigated to improve the outcomes of allo-SCT patients in regard to acute intestinal GVHD."
Intestinal dysbiosis and allogeneic hematopoietic progenitor cell       transplantation.,"The intestinal microbiota is a diverse and dynamic ecosystem that is increasingly       understood to play a vital role in human health. Hematopoietic stem cell       transplant recipients undergo prolonged exposure to antimicrobials,       chemotherapeutic agents, and immunosuppressants, resulting in profound shifts in       the gut microbiome. A growing body of research has revealed the ways in which       these microbiologic shifts shape immune modulation, affecting susceptibility to       infections and graft-versus-host disease, the two major post-transplant       complications in this population. As transplant medicine becomes increasingly       personalized, the potential for microbiome-modulating treatments holds immense       potential. Strategies to preserve the intestinal microbiota, including targeted       antibiotics, prebiotics and probiotics, and fecal microbiota transplant could       mitigate some of the microbiologic shifts in stem cell transplant recipients, and       reduce the incidence of peri-transplant morbidity and mortality."
A phase 2 trial of the somatostatin analog pasireotide to prevent GI toxicity and       acute GVHD in allogeneic hematopoietic stem cell transplant.,"BACKGROUND: Allogeneic hematopoietic stem cell transplantation (HCT) is an often       curative intent treatment, however it is associated with significant       gastrointestinal (GI) toxicity and treatment related mortality. Graft-versus-host       disease is a significant contributor to transplant-related mortality. We       performed a phase 2 trial of the somatostatin analog pasireotide to prevent       gastrointestinal toxicity and GVHD after myeloablative allogeneic HCT. METHODS:       Patients received 0.9mg pasireotide every 12 hours from the day prior to       conditioning through day +4 after HCT (or a maximum of 14 days). The primary       outcomes were grade 3-4 gastrointestinal toxicity through day 30 and acute GVHD.       Secondary outcomes were chronic GVHD, overall survival and relapse free survival       at one year. Stool and blood samples were collected from before and after HCT for       analyses of stool microbiome, local inflammatory markers, and systemic       inflammatory and metabolic markers. Results were compared with matched controls.       RESULTS: Twenty-six patients received pasireotide and were compared to 52 matched       contemporaneous controls using a 1-2 match. Grade 3-4 GI toxicity occurred in 21       (81%) patients who received pasireotide and 35 (67%) controls (p = 0.33). Acute       GVHD occurred in 15 (58%) patients in the pasireotide group and 28 (54%) controls       (p = 0.94). Chronic GVHD occurred in 16 patients in the pasireotide group (64%)       versus 22 patients in the control group (42%) (p = 0.12). Overall survival at 1       year in the pasireotide group was 63% (95% CI: 47%,86%) versus 82% (95% CI: 72%,       93%) in controls (log-rank p = 0.006). Relapse-free survival rate at one year was       40% (95% CI: 25%, 65%) in the pasireotide group versus 78% (95% CI: 68%, 91%) in       controls (log-rank p = 0.002). After controlling for the effect of relevant       covariates, patients in the pasireotide group had attenuated post-HCT loss of       microbial diversity. Analysis of systemic inflammatory markers and metabolomics       demonstrated feasibility of such analyses in patients undergoing allogeneic HCT.       Baseline level and pre-to-post transplant changes in several inflammatory markers       (including MIP1a, MIP1b, TNFa, IL8Pro, and IL6) correlated with likelihood of       survival. CONCLUSIONS: Pasireotide did not prevent gastrointestinal toxicity or       acute GVHD compared to contemporaneous controls. Pasireotide was associated with       numerically higher chronic GVHD and significantly decreased OS and RFS compared       to contemporaneous controls. Pasireotide may provide a locally protective effect       in the stool microbiome and in local inflammation as measured by stool       calprotectin, stool beta-defensin, and stool diversity index."
An alpha-defensin gene single nucleotide polymorphism modulates the gut       microbiota and may alter the risk of acute graft-versus-host disease.,"We previously reported a protective association between single nucleotide       polymorphisms (SNPs; rs4415345G and rs4610776A alleles) of Paneth cell       α-defensin-5 against acute graft-versus-host disease (aGVHD). Because dysbiosis       has been associated with aGVHD, we hypothesized that these SNPs may have a gut       microbiota signature. In Lasso regression analysis of 248 healthy individuals,       rs4415345G was associated with a higher abundance of Odoribacter splanchnicus, an       anaerobic butyrogenic commensal. In multivariable analysis of data from 613       allogeneic haematopoietic cell transplant recipients, peri-engraftment presence       of O. splanchnicus was associated with ~50% lower risk for grade II-IV aGVHD       (hazard ratio 0·53, 95% confidence interval 0·28-1·00, P = 0·05). O. splanchnicus       may protect rs4415345G individuals against aGVHD."
Multi-omics Analysis of a Fecal Microbiota Transplantation Trial Identifies Novel       Aspects of Acute GVHD Pathogenesis.,"Acute GVHD (aGVHD) is a major complication of allogeneic hematopoietic cell       transplantation (alloHCT) associated with gut microbiota disruptions. However,       whether therapeutic microbiota modulation prevents aGVHD is unknown. We conducted       a randomized, placebo-controlled trial of third-party fecal microbiota       transplantation (FMT) administered at the peak of microbiota injury in 100       patients with acute myeloid leukemia receiving induction chemotherapy and alloHCT       recipients. Despite improvements in microbiome diversity, expansion of       commensals, and shrinkage of potential pathogens, aGVHD occurred more frequently       after FMT than placebo. Although this unexpected finding could be explained by       clinical differences between the two arms, we asked whether a microbiota       explanation might be also present. To this end, we performed multi-omics analysis       of preintervention and postintervention gut microbiome and serum metabolome. We       found that postintervention expansion of Faecalibacterium, a commensal genus with       gut-protective and anti-inflammatory properties under homeostatic conditions,       predicted a higher risk for aGVHD. Faecalibacterium expansion occurred       predominantly after FMT and was due to engraftment of unique donor taxa,       suggesting that donor Faecalibacterium-derived antigens might have stimulated       allogeneic immune cells. Faecalibacterium and ursodeoxycholic acid (an       anti-inflammatory secondary bile acid) were negatively correlated, offering an       alternative mechanistic explanation. In conclusion, we demonstrate context       dependence of microbiota effects where a normally beneficial bacteria may become       detrimental in disease. While FMT is a broad, community-level intervention, it       may need precision engineering in ecologically complex settings where multiple       perturbations (e.g., antibiotics, intestinal damage, alloimmunity) are       concurrently in effect. SIGNIFICANCE: Post-FMT expansion of Faecalibacterium,       associated with donor microbiota engraftment, predicted a higher risk for aGVHD       in alloHCT recipients. Although Faecalibacterium is a commensal genus with       gut-protective and anti-inflammatory properties under homeostatic conditions, our       findings suggest that it may become pathogenic in the setting of FMT after       alloHCT. Our results support a future trial with precision engineering of the FMT       product used as GVHD prophylaxis after alloHCT."
Oral and Gut Microbiome Alterations in Oral Chronic GVHD Disease: Results from       Close Assessment and Testing for Chronic GVHD (CATCH Study).,"PURPOSE: Whether and how the oral microbiome and its changes in allogeneic       hematopoietic cell transplantation (alloHCT) recipients may contribute to oral       chronic GVHD (cGVHD) pathogenesis is unknown. In addition, although the oral and       colonic microbiota are distinct in healthy adults, whether oral microbes may       ectopically colonize the gut in alloHCT patients is unknown. EXPERIMENTAL DESIGN:       To address these knowledge gaps, longitudinal oral and fecal samples were       collected prospectively in the multicenter Close Assessment and Testing for       Chronic GVHD study (NCT04188912). Through shotgun metagenomic sequencing of the       samples collected at baseline, oral cGVHD onset, first post-cGVHD onset visit,       and 1-year post-HCT time points in patients with oral cGVHD (cases; N = 29) or       without any cGVHD (controls; N = 51), we examined whether (i) oral and/or gut       microbiomes and their longitudinal trajectories differ between cases and controls       and (ii) oral and gut microbiomes overlap in alloHCT recipients, especially those       developing cGVHD. RESULTS: A total of 195 samples were analyzed. The onset of       oral cGVHD was characterized by an expansion of Streptococcus salivarius and       Veillonella parvula in the oral microbiome. High levels of oral/gut microbiota       overlap were observed, particularly in patients with oral cGVHD, suggesting       ectopic colonization of the gut by oral bacteria. CONCLUSIONS: The unusual       coalescence of two distant niches in these patients may result in short- or       long-term consequences for the host, a novel avenue for future research. In       addition, this study suggests a contribution of the oral microbiome to oral cGVHD       pathogenesis."
Protective Effect of Intestinal Blautia Against Neutropenic Fever in Allogeneic       Transplant Recipients.,"BACKGROUND: Neutropenic fever (NF) occurs in >70% of hematopoietic cell       transplant (HCT) recipients, without a documented cause in most cases.       Antibiotics used to prevent and treat NF disrupt the gut microbiota; these       disruptions predict a higher posttransplantation mortality rate. We hypothesized       that specific features in the gut microbial community may mediate the risk of NF.       METHODS: We searched a large gut microbiota database in allogeneic HCT recipients       (12 546 stool samples; 1278 patients) to find pairs with NF (cases) versus       without NF (controls) on the same day relative to transplantation and with a       stool sample on the previous day. A total of 179 such pairs were matched as to       the underlying disease and graft source. Several other important clinical       variables were similar between the groups. RESULTS: The gut microbiota of cases       on the day before NF occurrence had a lower abundance of Blautia than their       matched controls on the same day after transplantation, suggesting a protective       role for Blautia. Microbiota network analysis did not find any differences in       community structure between the groups, suggesting a single-taxon effect. To       identify putative mechanisms, we searched a gut microbiome and serum metabolome       database of patients with acute leukemia receiving chemotherapy and identified       139 serum samples collected within 24 hours after a stool sample from the same       patient. Greater Blautia abundances predicted higher levels of next-day       citrulline, a biomarker of total enterocyte mass. CONCLUSIONS: These findings       support a model in which Blautia protects against NF by improving intestinal       health. Therapeutic restoration of Blautia may help prevent NF, thus reducing       antibiotic exposures and transplantation-related deaths."
A Genetic Modifier of the Gut Microbiome Influences the Risk of Graft-versus-Host Disease and Bacteremia After Hematopoietic Stem Cell Transplantation,"The human gut microbiome is involved in vital biological functions, such as maintenance of immune homeostasis and modulation of intestinal development and enhanced metabolic capabilities. Disturbances of the intestinal microbiota have been associated with development and progression of inflammatory conditions, including graft-versus-host disease (GVHD). The fucosyltransferase 2 (FUT2) gene produces an enzyme that is responsible for the synthesis of the H antigen in body fluids and on the intestinal mucosa. FUT2 genotype has been shown to modify the gut microbiome. We hypothesized that FUT2 genotype influences risk of GVHD and bacterial translocation after allogeneic hematopoietic stem cell transplantation (HSCT). FUT2 genotype was determined in 150 consecutive patients receiving allogeneic HSCT at our center. We abstracted clinical characteristics and outcomes from the transplantation database. Cumulative risk of any acute GVHD varied by FUT2 genotype, with decreased risk in those with A/A genotype and increased risk in those with G/G genotype. In contrast, the cumulative incidence of bacteremia was increased in those with A/A genotype. We conclude that the FUT2 genotype influences risk of acute GVHD and bacteremia after HSCT. We hypothesize that the mechanisms involve altered intestinal surface glycosylation and microbial composition but this requires additional study."
Fecal microbiota transplantation to prevent acute graft-versus-host disease: pre-planned interim analysis of donor effect,"Gut microbiota disruptions after allogeneic hematopoietic cell transplantation (alloHCT) are associated with increased risk of acute graft-versus-host disease (aGVHD). We designed a randomized, double-blind placebo-controlled trial to test whether healthy-donor fecal microbiota transplantation (FMT) early after alloHCT reduces the incidence of severe aGVHD. Here, we report the results from the single-arm run-in phase which identified the best of 3 stool donors for the randomized phase. The primary and key secondary endpoints were microbiota engraftment and severe aGVHD, respectively. Three cohorts of patients (20 total) received FMT, each from a different donor. FMT was safe and effective in restoring microbiota diversity and commensal species. Microbiota engraftment, determined from shotgun sequencing data, correlated with larger microbiota compositional shifts toward donor and better clinical outcomes. Donor 3 yielded a median engraftment rate of 66%, higher than donors 1 (P = 0.02) and 2 (P = 0.03) in multivariable analysis. Three patients developed severe aGVHD; all 3 had received FMT from donor 1. Donor 3 was selected as the sole donor for the randomized phase. Our findings suggest a clinically relevant donor effect and demonstrate feasibility of evidence-based donor selection. FMT is a holistic microbiota restoration approach that can be performed as a precision therapeutic. ClinicalTrials.gov identifier NCT06026371"
Innovative approaches in acute graft-versus-host disease: emerging therapeutics       and novel clinical trial design.,"Acute graft-versus host disease (aGVHD) is a major early complication of       allogeneic hematopoietic cell transplantation and is associated with substantial       morbidity and mortality, particularly in severe cases. The use of corticosteroids       as first-line therapy remains standard of care, despite limited efficacy in       high-risk cases and associated toxicities. Ruxolitinib has emerged as the       treatment of choice for patients who fail corticosteroids, but there remains a       need for novel treatment strategies. In this review, we examine the evolving       therapeutic landscape of aGVHD and summarize emerging approaches including small       molecule inhibitors, biologics, and cellular- and microbiome-modulating       therapies. We explore how improved understanding of aGVHD pathophysiology       continues to inform new interventions while also addressing the operational and       conceptual challenges that constrain clinical trial design and regulatory       progress. Finally, we discuss new innovations in biomarker-driven strategies and       adaptive clinical trial designs that may facilitate future therapeutic       development and advance outcomes for patients with aGVHD."
Non-viral pathogens of infectious diarrhoea post-allogeneic stem cell       transplantation are associated with graft-versus-host disease.,"Infectious diarrhoea is common post-allogeneic haematopoietic stem-cell       transplantation (alloHSCT). While the epidemiology of Clostridioides difficile       infection (CDI) post-alloHSCT has been described, the impact of other diarrhoeal       pathogens is uncertain. We reviewed all alloHSCT between 2017 and 2022 at a       single large transplant centre; 374 patients were identified and included. The       1-year incidence of infectious diarrhoea was 23%, divided into viral (13/374,       3%), CDI (65/374, 17%) and other bacterial infections (16/374, 4%). There was a       significant association between infectious diarrhoea within 1 year       post-transplant and the occurrence of severe acute lower gastrointestinal       graft-versus-host disease (GVHD, OR = 4.64, 95% CI 2.57-8.38, p < 0.001) and       inferior GVHD-free, relapse-free survival on analysis adjusted for age, donor       type, stem cell source and T-cell depletion (aHR = 1.64, 95% CI = 1.18-2.27,       p = 0.003). When the classes of infectious diarrhoea were compared to no       infection, bacterial (OR = 6.38, 95% CI 1.90-21.40, p = 0.003), CDI (OR = 3.80,       95% CI 1.91-7.53, p < 0.001) and multiple infections (OR = 11.16, 95% CI       2.84-43.92, p < 0.001) were all independently associated with a higher risk of       severe GI GVHD. Conversely, viral infections were not (OR = 2.98, 95% CI       0.57-15.43, p = 0.20). Non-viral infectious diarrhoea is significantly associated       with the development of GVHD. Research to examine whether the prevention of       infectious diarrhoea via infection control measures or modulation of the       microbiome reduces the incidence of GVHD is needed."
Faecal microbiota transplantation in patients with haematological malignancies       undergoing cellular therapies: from translational research to routine clinical       practice.,"The effect of the gut microbiota on patients' outcomes after allogeneic       haematopoietic cell transplantation (HCT) is now well established. In particular,       gut microbiota dysbiosis has been associated with acute graft-versus-host disease       (GVHD). Furthermore, increasing data also suggest an effect of the gut microbiota       on outcome after autologous HCT and CAR T cells. In fact, the bacterial gut       microbiota interplays with the immune system and contributes to immunological       complication and antitumour response to treatment. Therefore, faecal microbiota       transplantation has been evaluated in patients with haematological malignancies       for various indications, including Clostridioides difficile infection,       eradication of multidrug-resistant bacteria, and steroid refractory acute GVHD.       In addition, use of prophylactic faecal microbiota transplantation to restore the       gut microbiota and improve patients' outcomes is being developed in the setting       of allogeneic HCT, but also probably very soon in patients receiving autologous       HCT or CAR T cells."
High gastrointestinal microbial diversity and clinical outcome in graft-versus-host disease patients,
Treatment of intestinal graft-versus-host disease with unrelated donor fecal       microbiota transplantation capsules: A case report.,"INTRODUCTION: Fecal microbiota transplantation (FMT), administering fecal       suspensions via a nasoduodenal tube, has achieved a promising effect in the       treatment of intestinal graft-versus-host disease (GvHD) in some pilot studies.       In this study, oral FMT capsules from unrelated donor were used for the first       time in the treatment of intestinal GvHD. Patient concerns: A 31-year-old male       who was diagnosed as ""myelodysplastic syndromes with excess blasts II""       (intermediate risk 2 of international prognostic scoring system) received human       leukocyte antigen -matched sibling donor allogeneic hematopoietic stem cell       transplantation. The patient developed diarrhea, vomiting, and bloody stool on 28       days after transplantation. DIAGNOSIS: Intestinal acute GvHD was diagnosed       clinically with histological confirmation by colonoscopy and pathological biopsy.       INTERVENTIONS: This patient was treated with first cycle of oral FMT capsules       after failure to initial treatment of methylprednisolone (2 mg/kg/d) combined       with recombinant human tumor necrosis factor-α receptorII: IgG Fc fusion protein       (25 mg, biw). The symptoms of intestinal GvHD were relieved but recurred 11 days       later. Second cycle of oral FMT capsules was carried out. OUTCOMES: After 2       cycles of fecal bacteria transplantation, intestinal GvHD was gradually       controlled and did not recur again during the 2-month follow-up. The diversity       and structure of the intestinal flora after FMT was closer to that of healthy       donors than that before. CONCLUSION: Our case showed oral FMT capsules could be       used as a treatment option for corticosteroid refractory intestinal GvHD. Further       studies are warranted to assess the clinical efficacy and safety of oral FMT       capsules in the treatment of intestinal GvHD. RATIONALE: Fecal microbiota       transplantation (FMT), administering fecal suspensions via a nasoduodenal tube,       has achieved a promising effect in the treatment of intestinal graft-versus-host       disease (GvHD) in some pilot studies. In this study, oral FMT capsules from       unrelated donor were used for the first time in the treatment of intestinal GvHD.       PATIENT CONCERNS: A 31-year-old male who was diagnosed as ""myelodysplastic       syndromes with excess blasts II"" (intermediate risk 2 of international prognostic       scoring system) received human leukocyte antigen -matched sibling donor       allogeneic hematopoietic stem cell transplantation. The patient developed       diarrhea, vomiting, and bloody stool on 28 days after transplantation. DIAGNOSES:       Intestinal acute GvHD was diagnosed clinically with histological confirmation by       colonoscopy and pathological biopsy. INTERVENTIONS: This patient was treated with       first cycle of oral FMT capsules after failure to initial treatment of       methylprednisolone (2 mg/kg/d) combined with recombinant human tumor necrosis       factor-a receptorII: IgG Fc fusion protein (25 mg, biw). The symptoms of       intestinal GvHD were relieved but recurred 11 days later. Second cycle of oral       FMT capsules was carried out. OUTCOMES: After 2 cycles of fecal bacteria       transplantation, intestinal GvHD was gradually controlled and did not recur again       during the 2-month follow-up. The diversity and structure of the intestinal flora       after FMT was closer to that of healthy donors than that before. CONCLUSION: Our       case showed oral FMT capsules could be used as a treatment option for       corticosteroid refractory intestinal GvHD. Further studies are warranted to       assess the clinical efficacy and safety of oral FMT capsules in the treatment of       intestinal GvHD. LESSONS: There is still a possibility of recurrence after the       treatment of GvHD with capsule fecal microbiota transplantation. How to optimize       the dosage and treatment course of fecal microbiota capsule administration needs       further exploration."
Pre-Transplant Prediction of Acute Graft-versus-Host Disease Using the Gut       Microbiome.,"Gut microbiota is thought to influence host responses to allogeneic hematopoietic       stem cell transplantation (aHSCT). Recent evidence points to this post-transplant       for acute graft-versus-host disease (aGvHD). We asked whether any such       association might be found pre-transplant and conducted a metagenome-wide       association study (MWAS) to explore. Microbial abundance profiles were estimated       using ensembles of Kaiju, Kraken2, and DeepMicrobes calls followed by       dimensionality reduction. The area under the curve (AUC) was used to evaluate       classification of the samples (aGvHD vs. none) using an elastic net to test the       relevance of metagenomic data. Clinical data included the underlying disease       (leukemia vs. other hematological malignancies), recipient age, and sex. Among       172 aHSCT patients of whom 42 developed aGVHD post transplantation, a total of       181 pre-transplant tool samples were analyzed. The top performing model       predicting risk of aGVHD included a reduced species profile (AUC = 0.672). Beta       diversity (37% in Jaccard's Nestedness by mean fold change, p < 0.05) was lower       in those developing aGvHD. Ten bacterial species including Prevotella and       Eggerthella genera were consistently found to associate with aGvHD in indicator       species analysis, as well as relief and impurity-based algorithms. The findings       support the hypothesis on potential associations between gut microbiota and aGvHD       based on a data-driven approach to MWAS. This highlights the need and relevance       of routine stool collection for the discovery of novel biomarkers."
Microbiota Predict Infections and Acute Graft-Versus-Host Disease After Pediatric Allogeneic Hematopoietic Stem Cell Transplantation,"Despite preventive measures, infections continue to pose significant risks to pediatric allogeneic hematopoietic cell transplantation (allo-HCT) recipients. The gut microbiota has been linked to clinical outcomes following adult allo-HCT. This study evaluated whether similar disruptions or differing microbiota patterns were associated with infection risk in pediatric allo-HCT. In a prospective observational study, fecal samples were obtained from 74 children before conditioning and upon neutrophil recovery. Microbiome signatures identified through sequencing were examined for their associations with infections or acute graft-versus-host disease (aGVHD) in the first-year post-HCT using Cox proportional hazards analysis. Microbiome disruption in adults, did not predict infection risk in pediatric allo-HCT. Unique microbiota signatures were associated with different infections or aGVHD. A ratio of strict and facultative anaerobes (eg, Lachnoclostridium, Parabacteroides) prior to conditioning predicted bacteremia risk (Cox hazard ratio [HR], 3.89). A distinct ratio of oral (eg, Rothia, Veillonella) to intestinal anaerobes (eg, Anaerobutyricum, Romboutsia) at neutrophil recovery predicted likelihood of bacterial infections (Cox HR, 1.81) and viral enterocolitis (Cox HR, 1.96). Interactions between medical interventions, pediatric hosts, and microbial communities contribute to microbiota signatures that predict infections. Further multicenter study is necessary to validate the generalizability of these ratios as biomarkers. Gut microbial communities can predict which children after hematopoietic cell transplantation will have infections or acute graft-versus-host disease. These ratios of gut community members can be used to focus prevention and treatment on children at highest risks for complications."
Exocrine pancreatic insufficiency after allogeneic bone marrow transplantation.,"Several reports suggest a relationship between bone marrow transplantation and       pancreatic damage. The authors describe two patients with pancreatic       insufficiency after bone marrow transplantation. The first patient had weight       loss arising from steatorrhea secondary to severe pancreatic insufficiency       (lipase output result <3% of normal) due to pancreatic atrophy. The second       patient had steatorrhea secondary to intestinal bacterial overgrowth, but       moderate pancreatic insufficiency was present (results of trypsin and lipase       outputs were 50 and 30% of normal). Before the diagnosis of pancreatic       insufficiency, both patients had acute graft vs host disease and the second       patient had chronic graft vs host disease. We conclude that graft vs host disease       after bone marrow transplantation may damage the pancreas. Patients with       persistent malabsorption after bone marrow transplantation should be tested for       exocrine pancreatic insufficiency."
The microbe-derived short-chain fatty acids butyrate and propionate are associated with protection from chronic GVHD," Studies of the relationship between the gastrointestinal microbiota and outcomes in allogeneic hematopoietic stem cell transplantation (allo-HCT) have thus far largely focused on early complications, predominantly infection and acute graft-versus-host disease (GVHD). We examined the potential relationship of the microbiome with chronic GVHD (cGVHD) by analyzing stool and plasma samples collected late after allo-HCT using a case-control study design. We found lower circulating concentrations of the microbe-derived short-chain fatty acids (SCFAs) propionate and butyrate in day 100 plasma samples from patients who developed cGVHD, compared with those who remained free of this complication, in the initial case-control cohort of transplant patients and in a further cross-sectional cohort from an independent transplant center. An additional cross-sectional patient cohort from a third transplant center was analyzed; however, serum (rather than plasma) was available, and the differences in SCFAs observed in the plasma samples were not recapitulated. In sum, our findings from the primary case-control cohort and 1 of 2 cross-sectional cohorts explored suggest that the gastrointestinal microbiome may exert immunomodulatory effects in allo-HCT patients at least in part due to control of systemic concentrations of microbe-derived SCFAs."
The Post-HCT Intestinal Microbiome: Who are the Key Disruptors and How Long does       the Damage Last?,
