Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ena_first_public,ENA-LAST-UPDATE (run),ena_last_update,Experiment,external_id,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,SRA Study,Submitter_Id,INSDC_center_alias,Library Name,collection_date,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea)
ERR10966725,AMPLICON,410,15626616,PRJEB53547,SAMEA112746133,12334985,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403563,SAMEA112746133,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:18:00Z,1,SAMEA112746133,MO16S_140,human metagenome,ERP138358,MO16S_140,University Hospital Regensburg,ERS14741395,,,,
ERR10966726,AMPLICON,395,9164922,PRJEB53547,SAMEA112746134,7320836,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403564,SAMEA112746134,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:17:00Z,1,SAMEA112746134,MO16S_141,human metagenome,ERP138358,MO16S_141,University Hospital Regensburg,ERS14741396,,,,
ERR10966727,AMPLICON,410,13338901,PRJEB53547,SAMEA112746135,10560946,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403565,SAMEA112746135,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:17:00Z,1,SAMEA112746135,MO16S_142,human metagenome,ERP138358,MO16S_142,University Hospital Regensburg,ERS14741397,,,,
ERR10966728,AMPLICON,391,11898535,PRJEB53547,SAMEA112746136,9427344,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403566,SAMEA112746136,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:18:00Z,1,SAMEA112746136,MO16S_143,human metagenome,ERP138358,MO16S_143,University Hospital Regensburg,ERS14741398,,,,
ERR10966729,AMPLICON,354,7055056,PRJEB53547,SAMEA112746137,5663414,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403567,SAMEA112746137,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:17:00Z,1,SAMEA112746137,MO16S_144,human metagenome,ERP138358,MO16S_144,University Hospital Regensburg,ERS14741399,,,,
ERR10966730,AMPLICON,333,7966387,PRJEB53547,SAMEA112746138,6432413,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403568,SAMEA112746138,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:18:00Z,1,SAMEA112746138,MO16S_145,human metagenome,ERP138358,MO16S_145,University Hospital Regensburg,ERS14741400,,,,
ERR10966731,AMPLICON,407,16736915,PRJEB53547,SAMEA112746139,13279048,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403569,SAMEA112746139,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:18:00Z,1,SAMEA112746139,MO16S_146,human metagenome,ERP138358,MO16S_146,University Hospital Regensburg,ERS14741401,,,,
ERR10966732,AMPLICON,426,18305607,PRJEB53547,SAMEA112746140,14325645,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403570,SAMEA112746140,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:18:00Z,1,SAMEA112746140,MO16S_147,human metagenome,ERP138358,MO16S_147,University Hospital Regensburg,ERS14741402,,,,
ERR10966733,AMPLICON,404,14215912,PRJEB53547,SAMEA112746141,11256266,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403571,SAMEA112746141,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:18:00Z,1,SAMEA112746141,MO16S_148,human metagenome,ERP138358,MO16S_148,University Hospital Regensburg,ERS14741403,,,,
ERR10966734,AMPLICON,415,6248409,PRJEB53547,SAMEA112746142,4975635,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403572,SAMEA112746142,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:19:00Z,1,SAMEA112746142,MO16S_149,human metagenome,ERP138358,MO16S_149,University Hospital Regensburg,ERS14741404,,,,
ERR10966735,AMPLICON,423,11767098,PRJEB53547,SAMEA112746143,9273835,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403573,SAMEA112746143,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:19:00Z,1,SAMEA112746143,MO16S_150,human metagenome,ERP138358,MO16S_150,University Hospital Regensburg,ERS14741405,,,,
ERR10966736,AMPLICON,404,13256990,PRJEB53547,SAMEA112746144,10442894,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403574,SAMEA112746144,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:19:00Z,1,SAMEA112746144,MO16S_151,human metagenome,ERP138358,MO16S_151,University Hospital Regensburg,ERS14741406,,,,
ERR10966737,AMPLICON,402,10595391,PRJEB53547,SAMEA112746145,8374394,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403575,SAMEA112746145,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:25:00Z,1,SAMEA112746145,MO16S_152,human metagenome,ERP138358,MO16S_152,University Hospital Regensburg,ERS14741407,,,,
ERR10966738,AMPLICON,394,874868,PRJEB53547,SAMEA112746146,775215,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403576,SAMEA112746146,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:23:00Z,1,SAMEA112746146,MO16S_153,human metagenome,ERP138358,MO16S_153,University Hospital Regensburg,ERS14741408,,,,
ERR10966739,AMPLICON,403,11233384,PRJEB53547,SAMEA112746147,8938959,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403577,SAMEA112746147,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:23:00Z,1,SAMEA112746147,MO16S_154,human metagenome,ERP138358,MO16S_154,University Hospital Regensburg,ERS14741409,,,,
ERR10966740,AMPLICON,408,18819479,PRJEB53547,SAMEA112746148,14844664,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403578,SAMEA112746148,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:25:00Z,1,SAMEA112746148,MO16S_155,human metagenome,ERP138358,MO16S_155,University Hospital Regensburg,ERS14741410,,,,
ERR10966741,AMPLICON,411,12115786,PRJEB53547,SAMEA112746149,9617975,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403579,SAMEA112746149,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:23:00Z,1,SAMEA112746149,MO16S_156,human metagenome,ERP138358,MO16S_156,University Hospital Regensburg,ERS14741411,,,,
ERR10966742,AMPLICON,398,15869969,PRJEB53547,SAMEA112746150,12527988,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403580,SAMEA112746150,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:25:00Z,1,SAMEA112746150,MO16S_157,human metagenome,ERP138358,MO16S_157,University Hospital Regensburg,ERS14741412,,,,
ERR10966743,AMPLICON,381,12609781,PRJEB53547,SAMEA112746151,10129251,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403581,SAMEA112746151,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:25:00Z,1,SAMEA112746151,MO16S_158,human metagenome,ERP138358,MO16S_158,University Hospital Regensburg,ERS14741413,,,,
ERR10966744,AMPLICON,414,14455277,PRJEB53547,SAMEA112746152,11444608,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403582,SAMEA112746152,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:25:00Z,1,SAMEA112746152,MO16S_159,human metagenome,ERP138358,MO16S_159,University Hospital Regensburg,ERS14741414,,,,
ERR10966745,AMPLICON,364,6031561,PRJEB53547,SAMEA112746153,4890874,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403583,SAMEA112746153,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:33:00Z,1,SAMEA112746153,MO16S_160,human metagenome,ERP138358,MO16S_160,University Hospital Regensburg,ERS14741415,,,,
ERR10966746,AMPLICON,410,12295400,PRJEB53547,SAMEA112746154,9768279,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403584,SAMEA112746154,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:26:00Z,1,SAMEA112746154,MO16S_161,human metagenome,ERP138358,MO16S_161,University Hospital Regensburg,ERS14741416,,,,
ERR10966747,AMPLICON,332,4685566,PRJEB53547,SAMEA112746155,3795539,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403585,SAMEA112746155,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:30:00Z,1,SAMEA112746155,MO16S_162,human metagenome,ERP138358,MO16S_162,University Hospital Regensburg,ERS14741417,,,,
ERR10966748,AMPLICON,403,17112380,PRJEB53547,SAMEA112746156,13616854,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403586,SAMEA112746156,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:37:00Z,1,SAMEA112746156,MO16S_163,human metagenome,ERP138358,MO16S_163,University Hospital Regensburg,ERS14741418,,,,
ERR10966749,AMPLICON,401,14004282,PRJEB53547,SAMEA112746157,11044590,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403587,SAMEA112746157,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:37:00Z,1,SAMEA112746157,MO16S_164,human metagenome,ERP138358,MO16S_164,University Hospital Regensburg,ERS14741419,,,,
ERR10966750,AMPLICON,438,16417125,PRJEB53547,SAMEA112746158,12987499,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403588,SAMEA112746158,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:38:00Z,1,SAMEA112746158,MO16S_165,human metagenome,ERP138358,MO16S_165,University Hospital Regensburg,ERS14741420,,,,
ERR10966751,AMPLICON,296,25135447,PRJEB53547,SAMEA112746159,20184494,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403589,SAMEA112746159,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:37:00Z,1,SAMEA112746159,MO16S_166,human metagenome,ERP138358,MO16S_166,University Hospital Regensburg,ERS14741421,,,,
ERR10966752,AMPLICON,401,9551995,PRJEB53547,SAMEA112746160,7593535,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403590,SAMEA112746160,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:37:00Z,1,SAMEA112746160,MO16S_167,human metagenome,ERP138358,MO16S_167,University Hospital Regensburg,ERS14741422,,,,
ERR10966753,AMPLICON,399,11862632,PRJEB53547,SAMEA112746161,9419057,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403591,SAMEA112746161,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:38:00Z,1,SAMEA112746161,MO16S_168,human metagenome,ERP138358,MO16S_168,University Hospital Regensburg,ERS14741423,,,,
ERR10966754,AMPLICON,403,11094957,PRJEB53547,SAMEA112746162,8836473,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403592,SAMEA112746162,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:38:00Z,1,SAMEA112746162,MO16S_169,human metagenome,ERP138358,MO16S_169,University Hospital Regensburg,ERS14741424,,,,
ERR10966755,AMPLICON,410,10493507,PRJEB53547,SAMEA112746163,8343797,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403593,SAMEA112746163,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:38:00Z,1,SAMEA112746163,MO16S_170,human metagenome,ERP138358,MO16S_170,University Hospital Regensburg,ERS14741425,,,,
ERR10966756,AMPLICON,374,10387503,PRJEB53547,SAMEA112746164,8259146,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403594,SAMEA112746164,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:38:00Z,1,SAMEA112746164,MO16S_171,human metagenome,ERP138358,MO16S_171,University Hospital Regensburg,ERS14741426,,,,
ERR10966757,AMPLICON,368,4087828,PRJEB53547,SAMEA112746165,3304271,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403595,SAMEA112746165,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:39:00Z,1,SAMEA112746165,MO16S_172,human metagenome,ERP138358,MO16S_172,University Hospital Regensburg,ERS14741427,,,,
ERR10966758,AMPLICON,325,4658959,PRJEB53547,SAMEA112746166,3797156,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403596,SAMEA112746166,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:38:00Z,1,SAMEA112746166,MO16S_173,human metagenome,ERP138358,MO16S_173,University Hospital Regensburg,ERS14741428,,,,
ERR10966759,AMPLICON,410,12037667,PRJEB53547,SAMEA112746167,9528144,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403597,SAMEA112746167,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:38:00Z,1,SAMEA112746167,MO16S_174,human metagenome,ERP138358,MO16S_174,University Hospital Regensburg,ERS14741429,,,,
ERR10966760,AMPLICON,416,8671400,PRJEB53547,SAMEA112746168,6907282,UNIVERSITY HOSPITAL REGENSBURG,public,"sra,fastq,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403598,SAMEA112746168,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:38:00Z,1,SAMEA112746168,MO16S_175,human metagenome,ERP138358,MO16S_175,University Hospital Regensburg,ERS14741430,,,,
ERR10966761,AMPLICON,407,15710079,PRJEB53547,SAMEA112746169,12405479,UNIVERSITY HOSPITAL REGENSBURG,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403599,SAMEA112746169,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:39:00Z,1,SAMEA112746169,MO16S_176,human metagenome,ERP138358,MO16S_176,University Hospital Regensburg,ERS14741431,,,,
ERR10966762,AMPLICON,390,4883484,PRJEB53547,SAMEA112746170,3925431,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403600,SAMEA112746170,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:39:00Z,1,SAMEA112746170,MO16S_177,human metagenome,ERP138358,MO16S_177,University Hospital Regensburg,ERS14741432,,,,
ERR10966763,AMPLICON,374,7684980,PRJEB53547,SAMEA112746171,6196390,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403601,SAMEA112746171,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:39:00Z,1,SAMEA112746171,MO16S_178,human metagenome,ERP138358,MO16S_178,University Hospital Regensburg,ERS14741433,,,,
ERR10966764,AMPLICON,397,11907256,PRJEB53547,SAMEA112746172,9469153,UNIVERSITY HOSPITAL REGENSBURG,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2023-03-05,2023-03-05,2023-03-05,2023-03-05,ERX10403602,SAMEA112746172,University Hospital Regensburg,2023-03-05T12:22:37Z,2023-03-05T12:22:37Z,public,Ion GeneStudio S5 Plus,SINGLE,PCR,METAGENOMIC,human metagenome,ION_TORRENT,2023-03-06T00:00:00Z,2023-03-11T00:39:00Z,1,SAMEA112746172,MO16S_179,human metagenome,ERP138358,MO16S_179,University Hospital Regensburg,ERS14741434,,,,
