#OTU ID	SRR22325885	SRR22325887	SRR22325889	SRR22325892	SRR22325897	SRR22325900	SRR22325902	SRR22325904	SRR22325908	SRR22325910	SRR22325911	SRR22325912	SRR22325915	SRR22325919	SRR22325921	SRR22325924	SRR22325926	SRR22325928	SRR22325931	SRR22325933	SRR22325934	SRR22325940	SRR22325943	SRR22325945	SRR22325946	SRR22325951	SRR22325954	SRR22325956	SRR22325957	SRR22325960	SRR22325961	SRR22325965	SRR22325966	SRR22325968	SRR22325971	SRR22325976	SRR22325979	SRR22325982	SRR22325984	SRR22325988	SRR22325989	SRR22325991	SRR22325992	SRR22325995	SRR22325998	SRR22325999	SRR22326000	SRR22326002	ERR1688157_ERR1688236	ERR1688161_ERR1688240	ERR1688164_ERR1688243	ERR1688165_ERR1688244	ERR1688167_ERR1688246	ERR1688180_ERR1688259	ERR1688181_ERR1688260	ERR1688183_ERR1688262	ERR1688188_ERR1688267	ERR1688192_ERR1688271	ERR1688193_ERR1688272	ERR1688201_ERR1688280	ERR1688205_ERR1688284	ERR1688215_ERR1688294	ERR1688216_ERR1688295	ERR1688233	ERR1688234	ERR1688235	ERR1688237	ERR1688238	ERR1688239	ERR1688245	ERR1688247	ERR1688248	ERR1688249	ERR1688250	ERR1688251	ERR1688253	ERR1688255	ERR1688256	ERR1688257	ERR1688261	ERR1688263	ERR1688265	ERR1688266	ERR1688268	ERR1688270	ERR1688273	ERR1688274	ERR1688276	ERR1688279	ERR1688282	ERR1688283	ERR1688285	ERR1688286	ERR1688287	ERR1688289	ERR1688291	ERR1688292	ERR1688293	ERR1688297	ERR1688299	ERR1688302	ERR1688304	ERR1688305	ERR1688306	ERR1688309	SRR28984060	SRR28984075	SRR28984090	SRR28984093	SRR28984101	SRR28984182	SRR28984190	SRR28984191	SRR28984197	SRR28984208	SRR28984210	SRR28984216	SRR28984219	SRR28984245	SRR28984260	SRR28984264	SRR28984270	SRR28984277	SRR28984285	SRR28984291	SRR28984304	SRR28984306	SRR28984321	SRR28984328	SRR28984329	SRR28984336	SRR28984342	SRR28984343	SRR28984352	SRR28984357	SRR28984368	SRR28984381	SRR28984399	SRR28984424	SRR28984440	SRR28984541	SRR28984707	SRR28984716
MJ030-1-barcode28-umi102937bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	43063	0	0	0	0	0	0	0	0	0	0	17163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567
AJ305238	0	0	0	0	0	0	0	0	0	3	0	278	1392	0	0	0	0	0	0	0	0	0	0	0	0	444	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	8186	0	0	0	7	0	0	0	0	0	355	0	43	0	0	0	0	0	0	0	0	0	139	0	72	0	147	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5574	0	0	0	0	19	0	0	0	0	0	19	0	0	0	0	252	0
MJ006-1-barcode38-umi101890bins-ubs-4	0	0	2	0	0	0	0	0	288	8	0	7	0	33	0	0	0	0	0	0	0	17	0	0	0	2004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	196	0	3	530	0	0	0	8	0	0	0	0	1	699	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	23	0	0	4	0	0	0	0	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	1184	0	0	58	0	0	0	0	0	0	0	0	226	0	0	0	0	0
MJ006-1-barcode26-umi151360bins-ubs-3	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode57-umi34456bins-ubs-9	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0
MJ006-1-barcode38-umi163059bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	387	0	0	0	120	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	168	0	0	0	0	3	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871	0	0
MJ006-2-barcode52-umi34422bins-ubs-9	0	0	0	0	0	0	0	729	0	0	0	0	0	341	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1053	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	2	0	0	0	29	0	0	0	0	26	0	0	0	0	0	0	0	0	172	0	0	0	0	0	5	7	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	0	10	0	0	1475	0	0	0	0	0	0	0	0	0
MJ006-2-barcode65-umi102995bins-ubs-5	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode71-umi33196bins-ubs-9	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ005-barcode41-umi54088bins-ubs-6	0	0	1	0	0	0	1	10	0	2	0	23	18	0	8	0	0	0	0	2	2	16	120	1	0	4	0	0	238	0	0	0	8	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717	0	0	0	3	0	0	0	0	0	21	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	20	0	59	0	0	3	0	0	3	17	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	51	0	0	0
GB-GCA-018364155.1-JAGZMM010000005.1	0	0	0	0	0	0	0	3837	1219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	603	0	0	0	0	0	7	0	0	0	0	0	972	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	696	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode65-umi93906bins-ubs-5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	25	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode25-umi66634bins-ubs-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	12	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode65-umi108490bins-ubs-4	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-2-barcode60-umi141800bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	0	129	481	0	0	0	0	0	1615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	7	0	0	0	0	127	0	0	0	0	0	0	0
GB-GCA-014868765.1-WHEU01000011.1	0	0	0	0	0	0	0	0	0	0	0	4122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	336	3	4	0	0	23	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	21	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	15	0	0	0	10	122	5	0	0	0	0	0	0
MJ006-1-barcode39-umi142106bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	68	0	41	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	40	0	12	0	0	0	14056	0	0	0	0	0	0	0	724	0	0	0	0	0	0	0	0	0	0	0	0	85	373	3	0	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	0	0	0	1100	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	97	2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	368	0	0	0	0	351	2466	0	0	0	0	0	0	0
RS-GCF-001406755.1-NZ-CZBX01000028.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	3563	0	0	0	0	0	0	17335	0	0	5423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109670	0	0	0	0
GB-GCA-900066275.1-FMFG01000089.1	0	0	0	0	0	0	0	0	0	0	0	7260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	4	0	0	21	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	47	0	0	1	0	0	0	8	0	0	385	0	889	1079	0	0	0	0	0	0	0	0	0	0	0	0	0	601	0	0	0	11	0	0	0	0	0	0	0	14	0	0	0	18	52	9	0	0	0	0	0	0
RS-GCF-902497365.1-NZ-LR699993.1	0	0	0	0	0	0	0	0	0	0	0	14764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	1	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2390	0	0	32	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	77	0	0	0	7	22	0	0	0	0	0	0	0
MJ006-1-barcode28-umi157746bins-ubs-3	0	0	0	0	0	10	0	0	0	623	0	0	194	0	0	0	0	1998	0	0	0	0	0	45560	0	0	0	0	88	0	0	0	0	0	6112	0	0	0	0	0	0	0	0	1562	636	0	0	0	0	0	0	0	0	0	6	0	0	139	0	0	0	0	0	3	0	0	0	0	0	0	0	82	0	0	961	0	0	0	0	4	0	185	0	6	10	0	0	314	0	0	0	96	0	0	0	1	0	0	0	0	9	436	3	0	2933	0	0	0	0	4056	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	1511	0	0	0	0	309	378	51	0	0	0	0	0	0
RS-GCF-018784445.1-NZ-WQOH01000081.1	1	0	0	0	0	1	0	0	0	546	0	629	291	823	0	0	0	0	0	0	0	0	52	5	0	0	0	0	36	0	1	0	0	1	0	4232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189	0	0	0	64	0	0	548	0	0	20	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	0	0	0	0	0	0	0	32	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	364	0	0	0	0	1924	0	0	0	0	0	0	0
MJ006-1-barcode39-umi233032bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	1	0	0	0	0	0	0	0
RS-GCF-016900095.1-NZ-JACJJP010000072.1	0	0	2	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0
LN846908	0	0	0	0	917	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1594	0	0
RS-GCF-002161595.1-NZ-NFID01000035.1	0	0	0	0	0	1178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode26-umi145558bins-ubs-3	1	0	374	0	0	1	2	0	4147	22	0	2	58	400	1	0	0	500	0	0	0	175	7	0	0	1287	0	0	52	0	0	0	0	0	952	0	2	752	0	1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	20	0	0	0	10	0	1832	11	2	0	0	2330	0	0	30	0	0	0	12	0	0	253	0	724	0	2	0	0	0	141	0	0	132	0	0	14	0	1698	21	65	0	0	0	0	0	6	0	32	3	0	0	0	0	637	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	3917	0	53	303	0	49	0	0	0	0	0	0	0	0	0	0	0	5518
MJ006-2-barcode63-umi136525bins-ubs-4	0	0	0	0	0	0	0	0	63	0	0	70	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107867	0	0	0	0	0	0	7	0	0	0	0	534	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91
MJ006-1-barcode45-umi227093bins-ubs-3	0	0	1	0	49	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ005-barcode57-umi63382bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode30-umi119821bins-ubs-4	0	0	0	0	0	0	0	21	0	0	0	3	0	41	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode35-umi45915bins-ubs-9	0	0	12	0	0	0	0	0	0	5	0	1	12	0	2	0	0	0	0	0	0	0	4	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RS-GCF-016901815.1-NZ-JACSNR010000025.1	0	0	0	0	0	0	0	641	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	20	213	0	0	0	0	0	0	0	0	0	1	0	102	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	850	0	0	0	0	0	0	0	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode38-umi137655bins-ubs-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MJ006-1-barcode31-umi113975bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	5	0	0	0	0	0	0	0
AJ315980	0	3	0	0	185	0	78	1839	0	0	2	0	0	9	0	83	0	0	0	0	0	79	0	0	0	49	0	0	0	0	0	49	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	179	0	631	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	11532	0	0	34	4	0	0	45	0	127	40	0	221	0	22	0	0	0	26	0	0	90	216	0	104	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	4454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	20	0	0	0	0	17	0	0	1766	12	2086	0	0
MJ006-1-barcode35-umi91399bins-ubs-6	0	0	0	0	0	0	1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1329	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4889	0	0	0	0	0
LT598596	0	0	0	0	0	0	0	0	0	0	0	2458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2187	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	5	0	0	0	0	0	0	0	0	0	138	0	0
MJ006-2-barcode53-umi133722bins-ubs-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2966	0	0	0	0	0	0	214	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	78	87	0	0	0	0	0	150	0	0	0	0	4	0	0	80	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	227	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	0	0	26	0
GB-GCA-014385095.1-JACRTC010000015.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
MJ007-2-barcode58-umi1285bins-ubs-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4317	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
