Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR28984081,AMPLICON,602,58548714,PRJNA1109929,SAMN41307310,Metagenome or environmental,31951821,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513115,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 128,34.646870 N 135.5067002 E,OCUBMT020_day77,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT020_day77,SRP506877
SRR28984082,AMPLICON,602,49540988,PRJNA1109929,SAMN41307309,Metagenome or environmental,27252263,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513114,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 127,34.646870 N 135.5067002 E,OCUBMT020_day70,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT020_day70,SRP506877
SRR28984083,AMPLICON,602,63677754,PRJNA1109929,SAMN41307308,Metagenome or environmental,34116615,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513113,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 126,34.646870 N 135.5067002 E,OCUBMT020_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT020_day7,SRP506877
SRR28984084,AMPLICON,602,54986680,PRJNA1109929,SAMN41307307,Metagenome or environmental,29996745,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513112,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 125,34.646870 N 135.5067002 E,OCUBMT020_day63,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT020_day63,SRP506877
SRR28984085,AMPLICON,602,49447678,PRJNA1109929,SAMN41307306,Metagenome or environmental,26792033,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513111,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 124,34.646870 N 135.5067002 E,OCUBMT020_day49,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT020_day49,SRP506877
SRR28984086,AMPLICON,602,60271638,PRJNA1109929,SAMN41307305,Metagenome or environmental,32173791,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513110,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 123,34.646870 N 135.5067002 E,OCUBMT020_day42,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT020_day42,SRP506877
SRR28984087,AMPLICON,602,75226522,PRJNA1109929,SAMN41307304,Metagenome or environmental,41522469,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513109,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 122,34.646870 N 135.5067002 E,OCUBMT020_day35,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT020_day35,SRP506877
SRR28984088,AMPLICON,602,67109154,PRJNA1109929,SAMN41307303,Metagenome or environmental,37458218,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513108,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 121,34.646870 N 135.5067002 E,OCUBMT020_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT020_day28,SRP506877
SRR28984089,AMPLICON,600,14377289,PRJNA1109929,SAMN41307195,Metagenome or environmental,7636825,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513107,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 13,34.646870 N 135.5067002 E,OCUBMT002_day49,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT002_day49,SRP506877
SRR28984090,AMPLICON,602,61231226,PRJNA1109929,SAMN41307301,Metagenome or environmental,33695901,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513105,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 119,34.646870 N 135.5067002 E,OCUBMT020_day0,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT020_day0,SRP506877
SRR28984091,AMPLICON,597,31998435,PRJNA1109929,SAMN41307300,Metagenome or environmental,17094912,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513104,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 118,34.646870 N 135.5067002 E,OCUBMT019_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT019_pre,SRP506877
SRR28984092,AMPLICON,602,74057438,PRJNA1109929,SAMN41307282,Metagenome or environmental,39746580,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513103,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 100,34.646870 N 135.5067002 E,OCUBMT018_day21,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT018_day21,SRP506877
SRR28984093,AMPLICON,600,36878085,PRJNA1109929,SAMN41307281,Metagenome or environmental,19827189,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513102,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 99,34.646870 N 135.5067002 E,OCUBMT018_day0,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT018_day0,SRP506877
SRR28984094,AMPLICON,600,18968706,PRJNA1109929,SAMN41307280,Metagenome or environmental,10065462,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513101,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 98,34.646870 N 135.5067002 E,OCUBMT016_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT016_pre,SRP506877
SRR28984095,AMPLICON,602,98170548,PRJNA1109929,SAMN41307278,Metagenome or environmental,54252886,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513099,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 96,34.646870 N 135.5067002 E,OCUBMT016_day63,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT016_day63,SRP506877
SRR28984096,AMPLICON,602,50119510,PRJNA1109929,SAMN41307277,Metagenome or environmental,26924004,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513098,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 95,34.646870 N 135.5067002 E,OCUBMT016_day56,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT016_day56,SRP506877
SRR28984097,AMPLICON,602,53417266,PRJNA1109929,SAMN41307276,Metagenome or environmental,29085764,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513097,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 94,34.646870 N 135.5067002 E,OCUBMT016_day49,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT016_day49,SRP506877
SRR28984098,AMPLICON,600,23984875,PRJNA1109929,SAMN41307279,Metagenome or environmental,12202110,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513100,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 97,34.646870 N 135.5067002 E,OCUBMT016_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT016_day7,SRP506877
SRR28984099,AMPLICON,590,38906992,PRJNA1109929,SAMN41307275,Metagenome or environmental,19897955,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513096,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 93,34.646870 N 135.5067002 E,OCUBMT016_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT016_day28,SRP506877
SRR28984100,AMPLICON,586,12740348,PRJNA1109929,SAMN41307274,Metagenome or environmental,6540683,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513095,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 92,34.646870 N 135.5067002 E,OCUBMT016_day14,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT016_day14,SRP506877
SRR28984101,AMPLICON,600,24118596,PRJNA1109929,SAMN41307273,Metagenome or environmental,12561357,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513094,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 91,34.646870 N 135.5067002 E,OCUBMT016_day0,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT016_day0,SRP506877
SRR28984102,AMPLICON,600,17505414,PRJNA1109929,SAMN41307192,Metagenome or environmental,9345070,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513093,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 10,34.646870 N 135.5067002 E,OCUBMT002_day28,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT002_day28,SRP506877
SRR28984103,AMPLICON,602,55716304,PRJNA1109929,SAMN41307271,Metagenome or environmental,30573958,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513091,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 89,34.646870 N 135.5067002 E,OCUBMT015_day98,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT015_day98,SRP506877
SRR28984104,AMPLICON,602,50880438,PRJNA1109929,SAMN41307270,Metagenome or environmental,27735558,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513090,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 88,34.646870 N 135.5067002 E,OCUBMT015_day91,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,OCUBMT015_day91,SRP506877
SRR28984105,AMPLICON,602,52315004,PRJNA1109929,SAMN41307269,Metagenome or environmental,28429450,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513089,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 87,34.646870 N 135.5067002 E,OCUBMT015_day84,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT015_day84,SRP506877
SRR28984106,AMPLICON,600,45501890,PRJNA1109929,SAMN41307272,Metagenome or environmental,24822866,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX24513092,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 90,34.646870 N 135.5067002 E,OCUBMT015_pre,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT015_pre,SRP506877
SRR28984107,AMPLICON,602,46924696,PRJNA1109929,SAMN41307268,Metagenome or environmental,25454716,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513088,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 86,34.646870 N 135.5067002 E,OCUBMT015_day77,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT015_day77,SRP506877
SRR28984108,AMPLICON,602,36558256,PRJNA1109929,SAMN41307267,Metagenome or environmental,19903456,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513087,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 85,34.646870 N 135.5067002 E,OCUBMT015_day70,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT015_day70,SRP506877
SRR28984109,AMPLICON,600,23358107,PRJNA1109929,SAMN41307266,Metagenome or environmental,12695849,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513086,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 84,34.646870 N 135.5067002 E,OCUBMT015_day7,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT015_day7,SRP506877
SRR28984110,AMPLICON,602,111391070,PRJNA1109929,SAMN41307265,Metagenome or environmental,60036999,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513085,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 83,34.646870 N 135.5067002 E,OCUBMT015_day63,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT015_day63,SRP506877
SRR28984111,AMPLICON,601,102988053,PRJNA1109929,SAMN41307135,Metagenome or environmental,61271500,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513083,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 337,34.646870 N 135.5067002 E,Patient062_day15_02,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:51:00Z,1,Patient062_day15_02,SRP506877
SRR28984112,AMPLICON,601,137122136,PRJNA1109929,SAMN41307134,Metagenome or environmental,81284948,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513082,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 336,34.646870 N 135.5067002 E,Patient062_day15_01,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day15_01,SRP506877
SRR28984113,AMPLICON,602,87190068,PRJNA1109929,SAMN41307248,Metagenome or environmental,46723266,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513081,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 66,34.646870 N 135.5067002 E,OCUBMT012_day35,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT012_day35,SRP506877
SRR28984114,AMPLICON,601,96624665,PRJNA1109929,SAMN41307136,Metagenome or environmental,57561078,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX24513084,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 338,34.646870 N 135.5067002 E,Patient062_day15_03,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day15_03,SRP506877
SRR28984115,AMPLICON,600,75510914,PRJNA1109929,SAMN41307133,Metagenome or environmental,42828010,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513080,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 335,34.646870 N 135.5067002 E,Patient062_day0_16,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_16,SRP506877
SRR28984116,AMPLICON,600,69645123,PRJNA1109929,SAMN41307132,Metagenome or environmental,39704202,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513079,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 334,34.646870 N 135.5067002 E,Patient062_day0_15,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_15,SRP506877
SRR28984117,AMPLICON,600,68662846,PRJNA1109929,SAMN41307131,Metagenome or environmental,38717831,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513078,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 333,34.646870 N 135.5067002 E,Patient062_day0_14,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_14,SRP506877
SRR28984118,AMPLICON,600,63877681,PRJNA1109929,SAMN41307130,Metagenome or environmental,36406900,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513077,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 332,34.646870 N 135.5067002 E,Patient062_day0_13,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_13,SRP506877
SRR28984119,AMPLICON,599,67313167,PRJNA1109929,SAMN41307128,Metagenome or environmental,38205968,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513075,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 330,34.646870 N 135.5067002 E,Patient062_day0_11,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_11,SRP506877
SRR28984120,AMPLICON,600,80396264,PRJNA1109929,SAMN41307127,Metagenome or environmental,45916288,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513074,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 329,34.646870 N 135.5067002 E,Patient062_day0_10,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_10,SRP506877
SRR28984121,AMPLICON,600,74951237,PRJNA1109929,SAMN41307126,Metagenome or environmental,42646061,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,fastq,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513073,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 328,34.646870 N 135.5067002 E,Patient062_day0_09,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_09,SRP506877
SRR28984122,AMPLICON,599,66747498,PRJNA1109929,SAMN41307129,Metagenome or environmental,37984662,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX24513076,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 331,34.646870 N 135.5067002 E,Patient062_day0_12,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_12,SRP506877
SRR28984123,AMPLICON,600,67078657,PRJNA1109929,SAMN41307125,Metagenome or environmental,38222136,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513072,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 327,34.646870 N 135.5067002 E,Patient062_day0_08,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_08,SRP506877
SRR28984124,AMPLICON,600,75589624,PRJNA1109929,SAMN41307124,Metagenome or environmental,43237999,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX24513071,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 326,34.646870 N 135.5067002 E,Patient062_day0_07,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_07,SRP506877
SRR28984125,AMPLICON,602,59604020,PRJNA1109929,SAMN41307247,Metagenome or environmental,31756004,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2021,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX24513070,Japan,Asia,Japan,Homo sapiens,Illumina MiSeq,feces 65,34.646870 N 135.5067002 E,OCUBMT012_day21,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,OCUBMT012_day21,SRP506877
SRR28984126,AMPLICON,599,81647509,PRJNA1109929,SAMN41307123,Metagenome or environmental,45940590,"THE INSTITUTE OF MEDICAL SCIENCE, THE UNIVERSITY OF TOKYO",2023,public,"fastq,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX24513069,Japan,Asia,Japan,Mus musculus,Illumina MiSeq,feces 325,34.646870 N 135.5067002 E,Patient062_day0_06,PAIRED,PCR,METAGENOMIC,mouse metagenome,ILLUMINA,2024-05-09T00:00:00Z,2024-05-09T21:50:00Z,1,Patient062_day0_06,SRP506877
